data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Mullein,ada,hjn,FALSE,3,auc,14989.6610703468,0.949398869869158,0.872994873490987,0.943334951676264
Mullein,ada,hjn,FALSE,3,auc,18542.3737540245,0.949107685732446,0.873904415412601,0.943468627004754
Mullein,ada,hjn,FALSE,3,auc,14169.4761283398,0.949658043577865,0.872829502232512,0.942684227943893
Mullein,ada,hjn,FALSE,3,auc,14862.5995836258,0.946701816969854,0.873821729783364,0.942404762276543
Mullein,ada,hjn,FALSE,3,auc,16556.0427062511,0.951024728869206,0.876881098065156,0.944451980242182
Mullein,ada,hjn,FALSE,3,auc,12930.9453077316,0.947828102716375,0.868860592029105,0.941394526296126
Mullein,ada,hjn,FALSE,3,auc,15050.201385498,0.948304594550647,0.875558127997354,0.944580008280297
Mullein,ada,hjn,FALSE,3,auc,17844.002245903,0.950020017114711,0.875475442368116,0.941749854353225
Mullein,ada,hjn,FALSE,3,auc,21889.5083153248,0.948090298340746,0.874317843558789,0.943401132996826
Mullein,ada,hjn,FALSE,3,auc,17596.7734069824,0.949311165945567,0.872002645940136,0.943377039714405
