data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Mullein,ada,hjn,0.25,10,class,2542.40867233276,0.875192943770673,0.866710765668927,0.940782089278082
Mullein,ada,hjn,0.25,10,class,3446.40001821518,0.877177508269019,0.872664130974037,0.942420295743514
Mullein,ada,hjn,0.25,10,class,3438.43291831017,0.875523704520397,0.877625268728295,0.944680784382099
Mullein,ada,hjn,0.25,10,class,2033.0252494812,0.8696802646086,0.860426657846866,0.932515809883378
Mullein,ada,hjn,0.25,10,class,3112.64090704918,0.881146637265711,0.874152472300314,0.945090766723978
Mullein,ada,hjn,0.25,10,class,3327.02904963493,0.878280044101433,0.869770133950719,0.939994381151164
Mullein,ada,hjn,0.25,10,class,2494.10641503334,0.872877618522602,0.869191334546056,0.939880724304783
Mullein,ada,hjn,0.25,10,class,2876.85100078583,0.872877618522602,0.869108648916818,0.940000424982496
Mullein,ada,hjn,0.25,10,class,2173.33831095695,0.873208379272326,0.870266247726145,0.939924302790022
Mullein,ada,hjn,0.25,10,class,2254.04952979088,0.874310915104741,0.863486026128659,0.936509907275314
