data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Mullein,en,hjn,0.75,10,class,394.352081298828,0.790343915343915,0.772862576484207,0.832341629945828
Mullein,en,hjn,0.75,10,class,108.848520994186,0.758928571428571,0.742434264924756,0.805669956106202
Mullein,en,hjn,0.75,10,class,483.201632022858,0.787698412698413,0.775012402844386,0.833515828780601
Mullein,en,hjn,0.75,10,class,489.171798706055,0.787037037037037,0.775012402844386,0.833738055809931
Mullein,en,hjn,0.75,10,class,405.751577377319,0.791005291005291,0.77484703158591,0.833582475011281
Mullein,en,hjn,0.75,10,class,180.104291677475,0.780753968253968,0.770216636348603,0.830032558201483
Mullein,en,hjn,0.75,10,class,97.3544845581055,0.752645502645503,0.742351579295518,0.810392102719756
Mullein,en,hjn,0.75,10,class,78.1213159561157,0.755621693121693,0.742434264924756,0.80555214241652
Mullein,en,hjn,0.75,10,class,163.407307624817,0.78505291005291,0.76715726806681,0.828591473619825
Mullein,en,hjn,0.75,10,class,301.881014108658,0.786375661375661,0.77484703158591,0.834033738635569
