"Cost","Gamma","Epsilon","MSE","MSE_UCL","Time"
17,3,0.5,6438590088.19779,7206176939.72756,9.71119785308838
17,4,0.5,6445613731.76349,7339310975.76924,11.0532464981079
17,5,0.5,6445554498.99269,7206291622.9865,10.5202527046204
17,6,0.5,6442876414.94096,7225745141.40403,10.3952722549438
17,7,0.5,6437975247.91544,7124437739.21127,10.4828796386719
17,8,0.5,6441561473.77873,7308416874.57866,10.371105670929
17,9,0.5,6449386951.87648,7048882327.8349,10.5100979804993
17,10,0.5,6444365794.23554,6985013534.25225,10.4827737808228
18,-25,0.5,1159745242.55038,1583013175.79144,1.91779518127441
18,-24,0.5,1140983261.42344,1668382042.21249,2.02130556106567
18,-23,0.5,1157288683.41646,1730008717.1534,2.29557108879089
18,-22,0.5,1197204171.19119,1751823846.08938,2.59974455833435
18,-21,0.5,1243723620.25755,1802656433.07793,3.6431782245636
18,-20,0.5,1268709365.68085,1863150591.35346,5.74756002426147
18,-19,0.5,1370162765.37102,1962460389.21851,11.2221488952637
18,-18,0.5,1412135640.69897,2057881504.3021,22.8361871242523
18,-17,0.5,1536516671.85962,2233412390.85645,31.7517273426056
18,-16,0.5,1547591776.36151,2229792749.72029,38.5890557765961
18,-15,0.5,2118831252.10284,3923137489.8996,36.7693593502045
18,-14,0.5,1495786257.63924,1952350483.17914,31.0550849437714
18,-13,0.5,1442885503.63488,1899777731.95932,17.4964475631714
18,-12,0.5,1397693195.12798,1862669704.81068,8.99244689941406
18,-11,0.5,1555313374.85313,2357830532.00007,5.75611543655396
18,-10,0.5,1327802213.66828,1650859217.867,3.76130867004395
18,-9,0.5,1187574918.01924,1473477404.18915,2.76953434944153
18,-8,0.5,997888830.833678,1238862386.61177,2.26633238792419
18,-7,0.5,1000388395.83515,1258741434.073,1.96369814872742
18,-6,0.5,1147999188.38222,1495071704.88154,1.79455232620239
18,-5,0.5,1234122832.69352,1560177159.07685,2.13435626029968
18,-4,0.5,2050945565.03475,2746004677.88011,3.23012042045593
18,-3,0.5,3968642328.23303,4707664621.26573,6.01199340820312
18,-2,0.5,5988317286.41598,6932847536.41238,8.33881855010986
18,-1,0.5,6411011343.75471,7235118865.45899,8.56532001495361
18,0,0.5,6441013733.96287,7238693934.68112,10.1809272766113
18,1,0.5,6436174666.24066,7145211946.91051,9.6056022644043
18,2,0.5,6447224124.09233,7475084056.85039,8.61168956756592
18,3,0.5,6445593756.96714,7342636040.47336,9.36806797981262
18,4,0.5,6436808231.47141,6898850497.15538,10.4076764583588
18,5,0.5,6443924341.29383,7139195855.9823,10.395827293396
18,6,0.5,6440831603.8516,7399880518.32085,10.3268918991089
18,7,0.5,6447522329.76817,7188233478.21699,10.3512783050537
18,8,0.5,6444907732.87102,7339731437.07628,10.2984299659729
18,9,0.5,6439180901.13698,7098110572.68413,10.2951130867004
18,10,0.5,6446860278.32728,7189986618.30773,10.327497959137
19,-25,0.5,1090668983.43453,1560130669.76171,2.30735802650452
19,-24,0.5,1154484797.8458,1665091505.59174,2.65650749206543
19,-23,0.5,1139811787.57554,1598171882.36114,3.17913341522217
19,-22,0.5,1157890865.39598,1729997951.75468,4.80539131164551
19,-21,0.5,1301585684.85647,2250405750.20948,8.1664502620697
19,-20,0.5,1242708319.88633,1834166878.34184,18.6371490955353
