"Cost","Gamma","Epsilon","MSE","MSE_UCL","Time"
21,-21,0.8,2134451371.116,3042058704.29844,84.3450922966003
21,-20,0.8,2032410342.32402,2477740515.11016,138.980871915817
21,-19,0.8,2200573032.64468,3142260732.0498,141.011822462082
21,-18,0.8,2363778213.54578,3644615819.70561,92.8710753917694
21,-17,0.8,2443496339.2253,3234161760.27012,67.4612810611725
21,-16,0.8,2231564862.29637,2667063803.19594,22.9918184280396
21,-15,0.8,2186080200.64717,2572045453.00844,10.4630382061005
21,-14,0.8,2056265731.13047,2398330826.51559,5.55220150947571
21,-13,0.8,1928361184.41263,2362495277.57007,3.54260969161987
21,-12,0.8,1834396039.07578,2259335074.40505,2.43362379074097
21,-11,0.8,2215003953.0312,3651324863.80183,1.92775201797485
21,-10,0.8,1621596367.99124,1927562311.88987,1.60029292106628
21,-9,0.8,1468253561.17292,1674857585.3085,1.35811257362366
21,-8,0.8,1363021786.69375,1716339346.00779,1.0044572353363
21,-7,0.8,1316302861.56359,1565421830.28061,0.845363616943359
21,-6,0.8,1321530637.13864,1625718059.20235,0.838974714279175
21,-5,0.8,1672990037.34142,2074632551.58526,1.19085645675659
21,-4,0.8,2904347494.85398,3526827994.18685,2.23560452461243
21,-3,0.8,4991188757.1965,5776119633.92471,4.26827239990234
21,-2,0.8,6543021858.92272,8152785009.68759,5.97723817825317
21,-1,0.8,6801854096.20639,7772740928.46382,6.3260293006897
21,0,0.8,6808506235.64759,7682350723.48265,7.92610263824463
21,1,0.8,6813465588.37729,7705220254.6621,7.157386302948
21,2,0.8,6810899239.26481,7441810106.4687,6.29781651496887
21,3,0.8,6808810168.07548,7752545222.70862,6.90704989433289
21,4,0.8,6822515989.62508,7251897357.27066,7.62036275863647
21,5,0.8,6808491815.92286,7638126479.49043,7.63256406784058
21,6,0.8,6811965877.36854,7584061281.21542,7.56924843788147
21,7,0.8,6810402648.33662,7318641198.9706,7.58713603019714
21,8,0.8,6809560124.23941,7634603661.30984,7.597580909729
