"Cost","Gamma","Epsilon","MSE","MSE_UCL","Time"
19,-19,0.9,2224366431.46494,2650528738.03165,4.81568145751953
19,-18,0.9,2376212212.43634,2789655344.28689,7.86591172218323
19,-17,0.9,2550575048.95472,3003852388.12236,11.9424777030945
19,-16,0.9,2277360776.64511,2603986834.00736,9.93956470489502
19,-15,0.9,2223673183.07935,2594712403.73365,5.93343663215637
19,-14,0.9,2291857367.67257,2683146450.05217,3.36337852478027
19,-13,0.9,2391912497.24313,3450677002.5823,2.47578573226929
19,-12,0.9,2009058958.03878,2263724844.62406,1.94393920898438
19,-11,0.9,1898382220.61918,2169129955.83839,1.65442609786987
19,-10,0.9,1744031038.64771,1991575085.32051,1.41639447212219
19,-9,0.9,1660294955.44482,2010008011.33972,1.16075563430786
19,-8,0.9,1882916675.20001,2718079356.66638,0.848246812820435
19,-7,0.9,1394505197.52039,1723247781.37493,0.695270538330078
19,-6,0.9,1441647071.32667,1763410244.44245,0.681632518768311
19,-5,0.9,1982907944.64134,2403472017.09082,1.11796426773071
19,-4,0.9,3325407866.68526,3811538744.80694,2.03651428222656
19,-3,0.9,5374782232.40569,5866704078.3868,3.89787530899048
19,-2,0.9,6769499635.20959,7479804061.07622,5.30354738235474
19,-1,0.9,6998223746.57783,7672757581.09931,5.60366201400757
19,0,0.9,7001984523.42621,7571279227.6368,6.85939908027649
19,1,0.9,7011711496.68151,7470537369.77489,6.31845355033875
19,2,0.9,7016457090.08661,8202259906.70768,5.64307689666748
19,3,0.9,7006662566.74189,7765882319.87207,6.11807298660278
19,4,0.9,7006276653.6345,7831547394.35108,6.74322438240051
19,5,0.9,7003444327.67721,7931870500.54839,6.72159337997437
19,6,0.9,7004848545.84381,7843454501.49746,6.7225444316864
19,7,0.9,7003274191.05795,7585249007.83378,6.76500630378723
19,8,0.9,7007237741.98069,7765332015.47806,6.73311758041382
19,9,0.9,7017604940.956,7797564092.80753,6.71419739723206
19,10,0.9,7008940531.36446,7656856670.1169,6.70073366165161
20,-25,0.9,1640138756.24436,2243188360.28165,0.883344173431396
20,-24,0.9,1713833867.34453,2350869372.79072,1.23274254798889
20,-23,0.9,1803556561.03055,2368539292.48537,1.54390335083008
20,-22,0.9,1932761959.69283,2439544821.02045,1.94266963005066
20,-21,0.9,2143888513.41217,2588670280.8843,2.67175650596619
20,-20,0.9,2220391755.81967,2627503325.02265,5.36672925949097
20,-19,0.9,2335363241.39359,2779784128.29937,9.18417358398438
20,-18,0.9,2589380027.59385,3179306705.45455,14.5949714183807
20,-17,0.9,2392426437.59741,2790308273.60318,21.1497364044189
20,-16,0.9,2397791229.85212,2877029290.26423,9.71694278717041
