"Cost","Gamma","Epsilon","MSE","MSE_UCL","Time"
24,-9,0,1308125863.94479,1748605654.20492,222.288028717041
24,-8,0,1062114554.43803,1414762769.53784,94.285858631134
24,-7,0,991239865.747071,1331040896.52493,42.6270880699158
24,-6,0,885768047.15265,1191524597.5656,23.5350232124329
24,-5,0,934931831.854192,1206603826.30883,16.4231576919556
24,-4,0,1476775338.1678,1873429396.19993,13.9982640743256
24,-3,0,3104065347.49896,3880257863.56763,13.4557964801788
24,-2,0,5463197620.71932,6418389840.00348,13.6157972812653
24,-1,0,6228295268.8109,6829040014.05246,13.5749797821045
24,0,0,6281078579.65124,7493276275.62749,16.0292570590973
24,1,0,6284916917.18634,7205044476.69676,15.4977986812592
24,2,0,6289273010.4994,7228752086.28259,13.600606918335
24,3,0,6286046230.58611,7052815379.75446,14.6406548023224
24,4,0,6284780186.78614,7277163073.10801,16.7240490913391
24,5,0,6287790785.39262,7112883359.78579,16.6810443401337
24,6,0,6296313226.97814,7243282427.47236,16.6657738685608
24,7,0,6296517204.14033,7366038254.93617,16.5064115524292
24,8,0,6289551329.10561,7037119910.53405,16.4882659912109
24,9,0,6283365045.16016,6887352153.42447,16.6035804748535
24,10,0,6286674157.21415,7357371879.80823,16.3638260364532
25,-25,0,496920407069.494,578741519013.004,17.7964029312134
25,-24,0,562728628882.859,635186364625.202,24.5664105415344
25,-23,0,784050764753.284,876995508872.559,53.8189129829407
25,-22,0,880431204614.014,1011169138924.02,105.881209850311
25,-21,0,937478755170.313,1057900204937.81,285.245501041412
25,-20,0,973773558454.625,1067738318723.07,564.730041742325
25,-19,0,1123274957174.68,1300947280183.95,1362.05488777161
25,-18,0,1267830209213.1,1555036677057.59,1648.92963385582
25,-17,0,1371623903011.19,1534325280683.5,1966.51794672012
25,-16,0,1483946242961.2,1701284788722.26,2936.97535419464
