"Cost","Gamma","Epsilon","MSE","MSE_UCL","Time"
23,-3,0.8,4957938371.58658,5711141063.77039,4.89500641822815
23,-2,0.8,6533868772.3473,7353564861.81921,6.78106188774109
23,-1,0.8,6795240790.16711,7874378987.43332,6.47943139076233
23,0,0.8,6821523808.15166,7675204930.82753,8.06047773361206
23,1,0.8,6815543072.90795,7826387251.54469,7.43747997283936
23,2,0.8,6817522778.79127,7950757275.78273,6.49711894989014
23,3,0.8,6810476791.43053,7892936740.61647,7.11260390281677
23,4,0.8,6810570821.93636,7622134763.20966,7.9238543510437
23,5,0.8,6812671769.05553,7567178168.37992,7.85737419128418
23,6,0.8,6809850972.18777,7656422810.17152,7.83339738845825
23,7,0.8,6816940287.18137,8279762424.83269,7.81552052497864
23,8,0.8,6812705873.99465,7455878428.25867,7.83979916572571
23,9,0.8,6819420246.78177,7811774887.14636,7.76485466957092
23,10,0.8,6823909200.67862,7865012427.61649,7.78276467323303
24,-25,0.8,103989799478.396,114581826783.182,16.1716175079346
24,-24,0.8,129471321182.492,146511901969.941,20.9951140880585
24,-23,0.8,164332083350.958,183229905411.055,37.2671966552734
24,-22,0.8,180731769687.624,206969125632.149,67.2712268829346
24,-21,0.8,222764660807.034,248710991579.246,157.343994379044
24,-20,0.8,243168758540.413,267369426476.078,350.729564666748
24,-19,0.8,230744213663.794,256217910042.53,750.228807687759
24,-18,0.8,248149684825.504,295152006771.132,887.684549570084
24,-17,0.8,231152006251.394,321920252805.456,887.977625846863
24,-16,0.8,2261947569.12888,2952126724.68103,23.1338450908661
24,-15,0.8,2181071769.68362,2550544250.36791,10.8245248794556
24,-14,0.8,2061359572.73089,2449542413.73498,5.91463351249695
24,-13,0.8,1888652990.67692,2349165200.393,3.5971040725708
24,-12,0.8,1942164176.16055,2348675740.36427,2.42908978462219
24,-11,0.8,1597871804.59727,1979247537.90488,1.94875311851501
24,-10,0.8,1586376029.52534,1920290590.67223,1.61129212379456
