"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"sca.2",1,0,0,2.98782587051392,65.8565145089278
"sca.2",266.8991547646,-6,0,2.47170853614807,75.5145817123434
"sca.2",424.432448614564,-6,0,2.10085487365723,86.1056192938047
"sca.2",1.01333441225392,0,0,4.65861320495605,69.2762038599568
"sca.2",164.341522355187,-5,0,2.15477275848389,72.8881555837836
"sca.2",1.57140063002206,0,0,2.0219087600708,74.3561408399768
"sca.2",2.71822816588675,0,0,2.78539419174194,74.3464504626825
"sca.2",237.601891117403,-6,0,3.198890209198,76.5788012513615
"sca.2",1,0,0,1.70851230621338,69.9560825615426
"sca.2",1.10941322382684,0,0,2.70999264717102,77.955476877643
