"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"goa.2",481.881336007755,-7,0,3.12952995300293,71.6211765338311
"goa.2",676.125126709821,-6,0,2.37646412849426,77.6447700390433
"goa.2",607.597870547421,-6,0,2.33128309249878,75.657923221847
"goa.2",136.306763523989,-5,0,1.5225350856781,76.5746779654399
"goa.2",916.655026508356,-8,0,1.78895854949951,71.118886311824
"goa.2",807.623429257546,-6,0,2.89087176322937,78.3500588167643
"goa.2",418.375609135394,-8,0,1.36562061309814,84.668948469838
"goa.2",986.923131924525,-8,0,1.56715965270996,72.9194637597623
"goa.2",485.52211103432,-7,0,1.58413243293762,73.1308424849907
"goa.2",8.09293066277485,-1,0,1.1076078414917,80.6142782799774
