"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"da.2",566.062672692258,-7,0,3.53269648551941,69.0364908803791
"da.2",138.961094895159,-6,0,2.48017621040344,75.1638471757431
"da.2",217.287429847784,-7,0,2.50752234458923,71.4986461364394
"da.2",272.308817621926,-7,0,2.72952318191528,69.4378192548777
"da.2",35.7841146409633,-5,0,2.52754163742065,68.0679465586278
"da.2",762.741090255203,-8,0,2.07267713546753,77.1418159979382
"da.2",407.297943090324,-7,0,1.45668792724609,69.0325543712595
"da.2",718.734382439904,-7,0,2.97582340240479,80.4203363708472
"da.2",260.302964606315,-7,0,2.258709192276,72.8343744299656
"da.2",333.475,-7,0,2.04315543174744,74.2593659686477
