"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"goa.1",99.412441052757,-4,0,1.72950291633606,82.7284033103372
"goa.1",648.096864001706,-7,0,0.97166919708252,91.3669424111713
"goa.1",991.510750323954,-5,0,1.41197037696838,93.3051345092916
"goa.1",126.003495374992,-5,0,0.931376695632935,80.0931465674513
"goa.1",405.131293611908,-7,0,0.892419815063477,86.0643675386139
"goa.1",212.319567066044,-4,0,0.931226015090942,75.149209581501
"goa.1",616.959206525129,-8,0,0.774458885192871,74.4978472556269
"goa.1",927.204258374106,-7,0,0.968572854995728,82.2128246386511
"goa.1",649.527863901924,-7,0,0.910019874572754,69.9044199861941
"goa.1",332.873416679287,-3,0,1.116295337677,115.26163718818
