"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"mfo.2",740.12217409276,-7,0,3.16844367980957,77.2450445016123
"mfo.2",712.407868546405,-7,0,2.76519203186035,74.3461895033785
"mfo.2",1,0,0,3.17279648780823,69.8240349986
"mfo.2",708.748366708979,-7,0,2.36871361732483,69.9902705822085
"mfo.2",311.293378252805,-7,0,1.97431778907776,71.6809187603326
"mfo.2",627.634254418589,-7,0,1.93827724456787,76.6452676159989
"mfo.2",1,0,0,2.15589189529419,69.846703105404
"mfo.2",1,0,0,1.75127625465393,68.7622999363417
"mfo.2",566.00074807441,-7,0,3.1395161151886,79.8932639377357
"mfo.2",829.930720140185,-8,0,1.73082661628723,66.7981553791221
