"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"woa.1",1.16391676162415,0,0,1.442551612854,71.4109322387206
"woa.1",431.933794928365,-7,0,1.06906008720398,82.1808105988758
"woa.1",757.491482509205,-6,0,1.03001832962036,79.858215764457
"woa.1",1018.69935814198,-7,0,1.01176166534424,108.874138541573
"woa.1",804.875269221833,-7,0,1.28585886955261,73.9882436993148
"woa.1",17.1585106719695,0,0,0.642121553421021,98.4743216794113
"woa.1",15.0333706055736,-3,0,0.831878423690796,91.9762838412466
"woa.1",824.745596794461,-8,0,1.03229427337646,92.3873895137901
"woa.1",918.260233627058,-7,0,1.10854125022888,84.947881955385
"woa.1",895.560850134534,-5,0,1.00569128990173,114.42754112862
