"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"lbfgsb3.1",2,-5,0.4,3.85455656051636,98.1630827752605
"lbfgsb3.1",1.99995152601088,-5.00024236994558,0.400004847398912,2.13107681274414,89.1124153339566
"lbfgsb3.1",2.49400519584109,-5.00241685516556,0.399806651586755,2.06685900688171,95.2930257486177
"lbfgsb3.1",2.00737372906268,-5.00000136286309,0.399972297832764,2.52861452102661,93.0205491665287
"lbfgsb3.1",1.98137547685303,-5.09318611509794,0.401836012436913,2.02615761756897,86.8218695472326
"lbfgsb3.1",2,-5,0.4,1.71210408210754,82.9209898606698
"lbfgsb3.1",1.99994183697524,-4.99970918487618,0.399976734790094,1.65360283851624,89.1528746836198
"lbfgsb3.1",1.99948269484504,-5.0025865257748,0.400051730515496,2.69951915740967,88.5880788195285
"lbfgsb3.1",1.98731605295159,-5.06345067142564,0.401229328729783,2.15462112426758,93.0146891964109
"lbfgsb3.1",2,-5,0.4,4.35386562347412,86.0612189843401
