"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"pso.1",486.635671350406,-7,0,3.63333940505981,75.3818337116874
"pso.1",812.904946926383,-6,0,2.63556957244873,96.9807090433919
"pso.1",905.312828512862,-7,0,2.80671405792236,98.4275235101654
"pso.1",19.2154689993457,-4,0,2.46582794189453,76.4285865218166
"pso.1",744.745152686955,-7,0,2.64179277420044,86.7981373306397
"pso.1",523.576165833743,-4,0,2.63627672195435,106.845482282117
"pso.1",559.192825881056,-6,0,2.69824385643005,104.352945458271
"pso.1",973.998744802084,-7,0,2.72790098190308,104.282713548423
"pso.1",333.104992699709,-7,0,2.84275341033936,88.4464072172612
"pso.1",159.723451209022,-7,0,3.10811638832092,75.7761685360839
