"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"da.1",458.170362072146,-8,0,1.71723175048828,89.4158444125152
"da.1",389.635003967832,-3,0,1.68365693092346,84.4069410570262
"da.1",383.162979367695,-7,0,1.0341317653656,101.024327316099
"da.1",653.363063585749,-6,0,1.54351949691772,81.6813331937459
"da.1",1024,-8,0,0.959275484085083,75.3862970241998
"da.1",905.830365506047,-5,0,1.12570810317993,117.165123913296
"da.1",634.108396245865,-7,0,1.25749826431274,66.8973788990493
"da.1",395.552243384344,-5,0,1.18126177787781,80.9227585081164
"da.1",920.410055631865,-8,0,0.820698976516724,81.2323642697527
"da.1",218.773109644328,-7,0,1.11752939224243,91.4527032558133
