"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"sca.1",1.02358989107043,0,0,1.88554239273071,64.0614742729114
"sca.1",1,-1,0,1.36494994163513,62.6790407907862
"sca.1",1.45826383626639,0,0,1.16921615600586,75.0515529246414
"sca.1",1.68413548902729,-1,0,1.20211267471313,75.5240173886621
"sca.1",140.355196749792,-7,0,1.05218505859375,70.7995021174154
"sca.1",249.357290572265,0,0,1.3949818611145,158.455238770015
"sca.1",1024,-1,0,2.13056206703186,166.037446145967
"sca.1",1,0,0,0.844230651855469,70.0959464316896
"sca.1",1.17040885016058,0,0,0.763191938400269,71.7513299723654
"sca.1",1.34610772718688,0,0,0.861188411712646,81.8502650767889
