"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"gwo.2",564.161750241041,-6,0,3.24164628982544,69.238242969829
"gwo.2",189.439068758859,-7,0,1.695228099823,75.7954299452807
"gwo.2",996.996737828266,-7,0,2.04782843589783,82.1093548391573
"gwo.2",1024,-6,0,2.68942856788635,73.0995309623732
"gwo.2",1.12183222333112,0,0,1.61502861976624,61.6696273166661
"gwo.2",356.519589614534,-8,0,2.01501202583313,76.3543815117165
"gwo.2",925.471228688118,-8,0,2.01860308647156,78.2795598527175
"gwo.2",930.240194326327,-8,0,2.12139701843262,77.7748219994839
"gwo.2",120.246864962249,-6,0,1.81865310668945,74.4637934529291
"gwo.2",203.208109147962,-7,0,1.31073689460754,66.0053017190535
