"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"gwo.1",767.3115299088,-6,0,1.78222799301147,86.1106225554958
"gwo.1",309.696918777149,-6,0,0.868757486343384,96.9145150171087
"gwo.1",779.182556480075,-7,0,0.997734069824219,72.9852891136033
"gwo.1",354.063819854745,-7,0,0.89858865737915,82.7033730286433
"gwo.1",805.175251026614,-8,0,0.918915987014771,80.7622628952847
"gwo.1",422.797288767528,-6,0,0.983444452285767,74.5275507847705
"gwo.1",340.477912479863,-5,0,0.928758859634399,68.7365169242783
"gwo.1",1024,-3,0,1.11616182327271,99.7527494701508
"gwo.1",509.968230398562,-3,0,1.29864287376404,81.7370780426495
"gwo.1",266.669910818688,-6,0,0.862906932830811,79.33544174315
