"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hs.1",765.451582504751,-7,0,1.6906578540802,97.6841157873783
"hs.1",436.318825960276,-6,0,1.04796981811523,95.9235708233061
"hs.1",873.421323888074,-5,0,1.24945664405823,125.3031981841
"hs.1",984.190283795819,-8,0,1.06010961532593,81.6595232597871
"hs.1",953.747049658559,-5,0,1.17995667457581,71.0944181311697
"hs.1",889.073437086516,-7,0,0.918601512908936,82.9477077235622
"hs.1",584.600534802768,-7,0,0.999408483505249,84.0193058366287
"hs.1",773.031349168904,-7,0,0.893714666366577,70.5621800410497
"hs.1",550.497481388506,-8,0,0.928835868835449,76.4265402978986
"hs.1",687.181118575018,-7,0,1.02444434165955,77.9699598624622
