"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"nmkb.2",1.00000864362678,-0.00238299691822519,0.00254247518332062,1.53907179832458,64.5165749866838
"nmkb.2",1.01673010252638,-0.00141349428156978,0.499987106393448,0.765320539474487,64.3053052923949
"nmkb.2",1.00978102194454,-0.275040701609939,0.00964056884048078,0.459054708480835,62.9132333912295
"nmkb.2",1.52587647509093,-0.576352701042445,0.497148892483864,0.447874546051025,64.6735458649198
"nmkb.2",1.37003528920141,-0.0904681549321253,0.499673016274741,0.3714759349823,61.8056760377149
"nmkb.2",1.1542482401387,-0.0138767690881387,0.499734836847928,0.46471905708313,61.7577084813397
"nmkb.2",1.00265061947622,-0.0107305343493884,0.499532121151264,0.422282218933105,61.9575164900828
"nmkb.2",1.00000000543773,-0.000374116407815706,0.499988065443932,0.494361162185669,63.4230607001346
"nmkb.2",3.74593199302758,-1.11385415328426,0.499708157753277,0.484825611114502,63.9668168489687
"nmkb.2",1.40799406432168,-7.49748667328021e-05,0.499998555252826,0.437356948852539,62.2567626014708
