"Cost","Gamma","Accuracy","AccLCL","Time"
6,-1,77.0238095238095,74.4197054504877,8.8699688911438
6,0,77.7380952380952,74.9112180621463,11.4031693935394
6,1,77.5,73.9451215922584,8.99109077453613
6,2,77.6190476190476,73.2082863678785,9.14671039581299
6,3,77.6190476190476,75.3702070398564,10.8663141727448
6,4,77.7380952380952,75.5095209831339,12.9454574584961
6,5,77.7380952380952,75.3522056480676,13.7342028617859
6,6,77.7380952380952,73.7410438557527,13.5611698627472
6,7,77.7380952380952,76.5818454466371,13.672562122345
6,8,77.7380952380952,74.9326992030264,13.5335030555725
6,9,77.7380952380952,75.6496496586579,13.4414291381836
6,10,77.7380952380952,75.5924996921189,13.6361858844757
7,-25,77.7380952380952,75.7998830034144,3.56798791885376
7,-24,77.7380952380952,75.1808735589971,3.51769113540649
7,-23,77.7380952380952,74.7651929275327,3.82409143447876
7,-22,77.7380952380952,74.9112180621463,3.57110810279846
7,-21,77.7380952380952,75.5095209831339,3.5997576713562
7,-20,77.7380952380952,75.6496496586579,3.86147904396057
7,-19,77.7380952380952,74.5492063492064,3.5960099697113
7,-18,77.7380952380952,74.8268781068621,3.87134528160095
7,-17,77.7380952380952,74.1900302116197,3.8013174533844
7,-16,78.5714285714286,75.8771273152103,3.64155769348145
7,-15,80.2380952380952,76.6032841217026,3.76681399345398
7,-14,82.8571428571429,79.3065212805387,3.59994053840637
7,-13,83.8095238095238,81.3697302542014,3.59320878982544
7,-12,84.7619047619048,82.5130641827135,3.62461543083191
7,-11,85.5952380952381,83.1246456236852,3.61538767814636
7,-10,85.5952380952381,82.8245582749292,3.62123012542725
7,-9,84.5238095238095,82.2965929139665,3.8773398399353
7,-8,84.8809523809524,83.1751525432165,4.43102931976318
7,-7,82.8571428571429,80.5709524305452,5.72149181365967
7,-6,83.6904761904762,80.5015873015873,6.97519207000732
7,-5,81.9047619047619,79.550779201363,5.13784503936768
7,-4,81.5476190476191,79.8347411718544,4.65407943725586
7,-3,82.6190476190476,80.5848947787286,7.01670098304749
7,-2,79.2857142857143,75.6675843547236,8.11729574203491
7,-1,76.7857142857143,73.9760088839961,8.44172835350037
7,0,77.7380952380952,75.2046400753327,8.63442349433899
7,1,77.5,74.083970249067,8.79097676277161
7,2,77.6190476190476,75.752380952381,9.06682896614075
7,3,77.6190476190476,75.4805122947349,10.6432836055756
7,4,77.7380952380952,74.4927947422024,12.8422114849091
7,5,77.7380952380952,75.6496496586579,13.816134929657
7,6,77.7380952380952,74.0891650718651,13.6192302703857
7,7,77.7380952380952,74.056157342548,13.7408328056335
7,8,77.7380952380952,74.5682333024018,13.5620028972626
7,9,77.7380952380952,75.8313495779859,13.4845056533813
7,10,77.7380952380952,73.7867085460435,13.5768802165985
8,-25,77.7380952380952,75.6788193255593,3.74092698097229
8,-24,77.7380952380952,75.7084081613197,3.56976413726807
8,-23,77.7380952380952,74.5873751557907,3.57880330085754
8,-22,77.7380952380952,74.9543461008238,3.60280060768127
8,-21,77.7380952380952,74.5114890250099,3.60700631141663
8,-20,77.7380952380952,73.5201295473977,3.75759243965149
8,-19,77.7380952380952,75.564488120598,3.87561559677124
8,-18,77.7380952380952,74.4742075312397,3.90363955497742
8,-17,78.0952380952381,76.4936956288623,3.64197206497192
8,-16,81.5476190476191,79.1821002858364,3.62944793701172
8,-15,82.6190476190476,79.5040500465697,3.73679637908936
8,-14,83.9285714285714,82.1464586583108,3.7104275226593
8,-13,84.6428571428571,82.0761904761905,3.63632702827454
8,-12,85.5952380952381,82.5738942686406,3.65829062461853
8,-11,85.2380952380952,83.6747812525876,3.71272349357605
8,-10,86.1904761904762,83.9309012277131,4.04360413551331
8,-9,85.2380952380952,83.6747812525876,4.64974617958069
8,-8,84.4047619047619,82.0597909265004,5.98976898193359
8,-7,84.7619047619048,80.8917275560215,8.01605772972107
8,-6,84.1666666666667,81.8062680813677,8.08425569534302
8,-5,81.6666666666667,78.3631705761963,5.4150710105896
8,-4,81.9047619047619,80.070788952365,4.45936250686646
8,-3,82.5,80.1141104099723,7.10743522644043
8,-2,79.5238095238095,75.2101218630524,8.20402669906616
8,-1,77.1428571428571,75.0616656512612,8.5245156288147
8,0,77.8571428571429,75.4929030999208,8.77886176109314
8,1,77.5,75.4,8.73519968986511
8,2,77.6190476190476,73.9084688149082,9.13277697563171
8,3,77.6190476190476,73.7488704131644,10.931090593338
8,4,77.6190476190476,74.8846304897425,12.9334101676941
8,5,77.7380952380952,75.0426715901365,13.6774530410767
8,6,77.7380952380952,75.403465968348,13.5447895526886
8,7,77.7380952380952,74.1730211734481,13.585328578949
8,8,77.7380952380952,74.7449136862229,13.5441467761993
8,9,77.7380952380952,74.5682333024018,13.5587294101715
8,10,77.7380952380952,75.403465968348,13.4759335517883
9,-25,77.7380952380952,76.344591792871,3.71934366226196
9,-24,77.7380952380952,74.4190703924627,3.82529091835022
9,-23,77.7380952380952,74.3828156320761,3.60186004638672
9,-22,77.7380952380952,74.5492063492064,3.60741209983826
9,-21,77.7380952380952,74.6848840162123,3.62486505508423
9,-20,77.7380952380952,75.5095209831339,3.87175011634827
9,-19,77.7380952380952,73.4915425330717,4.0134072303772
9,-18,78.3333333333333,75.0371702066018,3.83270621299744
9,-17,80.4761904761905,78.1376777062214,3.78095245361328
9,-16,82.0238095238095,78.5031298756187,3.70427393913269
9,-15,83.8095238095238,81.7167378466457,3.58841800689697
9,-14,84.2857142857143,82.386916745489,3.70511078834534
9,-13,86.0714285714286,83.5861881900798,3.82207465171814
9,-12,85.1190476190476,82.3968253968254,3.69610238075256
9,-11,84.7619047619048,82.5675236095123,3.97244048118591
9,-10,86.1904761904762,83.9578339535684,4.88785696029663
9,-9,84.5238095238095,82.6832513690674,6.19799089431763
9,-8,84.1666666666667,81.5394351049248,8.61017394065857
9,-7,84.2857142857143,81.6412698412698,11.5440466403961
9,-6,82.6190476190476,79.8320407285991,8.70992350578308
9,-5,82.0238095238095,79.5288516454447,5.30235505104065
9,-4,82.0238095238095,79.6531816442785,4.48877882957458
9,-3,82.3809523809524,79.6465352516473,7.03973293304443
9,-2,79.1666666666667,76.4003570065233,8.14047908782959
9,-1,77.1428571428571,75.3760856574971,8.60399961471558
9,0,77.7380952380952,75.7384347730891,8.54517483711243
9,1,77.5,74.5393319072284,8.89961004257202
9,2,77.6190476190476,75.1399000156351,9.0749843120575
9,3,77.6190476190476,75.2909052450549,10.7546052932739
9,4,77.7380952380952,75.6496496586579,12.8068764209747
9,5,77.7380952380952,74.8268781068621,13.6179728507996
9,6,77.7380952380952,75.0652089727158,13.6836314201355
9,7,77.7380952380952,73.9910140695121,13.5144622325897
9,8,77.7380952380952,75.7998830034144,13.4440155029297
9,9,77.7380952380952,75.2286316684439,13.4601669311523
9,10,77.7380952380952,74.9543461008238,13.5919094085693
10,-25,77.7380952380952,75.3269841269841,3.57623648643494
10,-24,77.7380952380952,74.8687381887646,3.60585427284241
10,-23,77.7380952380952,75.2773164794976,3.63366174697876
10,-22,77.7380952380952,75.2773164794976,3.64030981063843
10,-21,77.7380952380952,74.8061721764331,3.67156720161438
10,-20,77.7380952380952,74.6260120566242,3.63835120201111
10,-19,78.3333333333333,75.9034778786068,3.63680386543274
10,-18,81.3095238095238,78.1206349206349,3.66520500183105
10,-17,82.5,79.5475162161619,3.71381258964539
10,-16,83.2142857142857,81.8920634920635,3.73210287094116
10,-15,84.6428571428571,82.7875677407875,3.63477444648743
10,-14,85.1190476190476,82.9398813949842,3.62727284431458
10,-13,86.0714285714286,84.6779251262043,3.76397705078125
10,-12,86.4285714285714,84.0643316713493,4.04691100120544
10,-11,86.1904761904762,83.8519634205071,4.71580266952515
10,-10,85.4761904761905,82.4880658320552,6.09193539619446
10,-9,83.8095238095238,81.5233333829262,8.86349773406982
10,-8,83.8095238095238,83.0966787014196,14.2972311973572
10,-7,81.9047619047619,78.720619095135,15.9799907207489
10,-6,81.6666666666667,78.4372494123514,8.71105980873108
10,-5,80.7142857142857,78.9135999738517,5.40600275993347
10,-4,82.2619047619048,79.0844183727779,4.4188826084137
10,-3,82.7380952380952,81.1728476538454,7.00717782974243
10,-2,79.5238095238095,75.1130482726404,8.13126397132874
10,-1,77.1428571428571,74.3645460829362,8.46219348907471
10,0,77.8571428571429,75.368253968254,8.60156106948853
10,1,77.5,74.8866203707804,8.89492559432983
10,2,77.6190476190476,74.4539602935892,9.07314372062683
10,3,77.6190476190476,74.8407365591267,10.784247636795
10,4,77.6190476190476,73.7802592299467,13.2262561321259
10,5,77.7380952380952,75.2286316684439,13.8266797065735
10,6,77.7380952380952,75.7689191868018,13.7120959758759
10,7,77.7380952380952,74.7449136862229,13.5980246067047
10,8,77.7380952380952,76.1047619047619,13.5479819774628
10,9,77.7380952380952,74.1392442554812,13.6816251277924
10,10,77.7380952380952,75.5095209831339,13.6143107414246
11,-25,77.7380952380952,73.6660738696971,3.66561937332153
