"Cost","Gamma","Accuracy","AccLCL","Time"
-2,-13,77.7380952380952,74.9761626529407,3.98887372016907
-2,-12,77.7380952380952,74.645511516662,6.54074430465698
-2,-11,77.7380952380952,74.2071211829969,3.97726368904114
-2,-10,77.7380952380952,75.1808735589971,3.77248239517212
-2,-9,77.7380952380952,74.6848840162123,3.78971004486084
-2,-8,77.7380952380952,76.0681355283721,3.79421639442444
-2,-7,77.9761904761905,74.8025140241522,3.80650281906128
-2,-6,79.7619047619048,77.5896896439852,4.04354763031006
-2,-5,80.2380952380952,77.9785202753322,4.14023780822754
-2,-4,79.5238095238095,76.2645586820695,4.36372232437134
-2,-3,77.7380952380952,75.7084081613197,5.79439258575439
-2,-2,77.7380952380952,75.0879380100551,7.91274547576904
-2,-1,77.7380952380952,75.2046400753327,8.25880980491638
-2,0,77.7380952380952,73.3102233584316,8.565749168396
-2,1,77.7380952380952,74.2071211829969,8.50313758850098
-2,2,77.7380952380952,75.3269841269841,8.78462886810303
-2,3,77.7380952380952,75.403465968348,10.6056368350983
-2,4,77.7380952380952,74.7047619047619,12.754691362381
-2,5,77.7380952380952,75.1808735589971,13.5918018817902
-2,6,77.7380952380952,75.1339911647734,13.7600238323212
-2,7,77.7380952380952,73.9749044459254,13.4567325115204
-2,8,77.7380952380952,73.5778928451079,13.5292332172394
-2,9,77.7380952380952,74.7047619047619,13.411367893219
-2,10,77.7380952380952,75.0652089727158,13.3711860179901
-1,-25,77.7380952380952,75.564488120598,3.5905704498291
-1,-24,77.7380952380952,75.403465968348,3.74351191520691
-1,-23,77.7380952380952,75.7084081613197,3.55725455284119
-1,-22,77.7380952380952,75.3522056480676,3.56961417198181
-1,-21,77.7380952380952,74.8268781068621,3.58060765266418
-1,-20,77.7380952380952,75.1808735589971,3.56146621704102
-1,-19,77.7380952380952,76.1047619047619,3.56936192512512
-1,-18,77.7380952380952,75.3776966527962,3.62700223922729
-1,-17,77.7380952380952,74.4373470999295,3.59935832023621
-1,-16,77.7380952380952,75.6496496586579,3.61341404914856
-1,-15,77.7380952380952,75.3020237193494,4.05909395217896
-1,-14,77.7380952380952,75.2286316684439,3.6636278629303
-1,-13,77.7380952380952,74.7651929275327,3.70567917823792
-1,-12,77.7380952380952,74.6066340164423,3.95762228965759
-1,-11,77.7380952380952,75.2773164794976,3.9522020816803
-1,-10,77.7380952380952,74.9112180621463,3.70605897903442
