"Cost","Gamma","Accuracy","AccLCL","Time"
-10,-25,77.7380952380952,74.9112180621463,3.91852712631226
-10,-24,77.7380952380952,75.0426715901365,6.24200963973999
-10,-23,77.7380952380952,74.9326992030264,3.74844026565552
-10,-22,77.7380952380952,74.9326992030264,3.56815457344055
-10,-21,77.7380952380952,75.403465968348,3.59524750709534
-10,-20,77.7380952380952,74.645511516662,3.5955765247345
-10,-19,77.7380952380952,75.7084081613197,3.55618762969971
-10,-18,77.7380952380952,75.6788193255593,3.54773283004761
-10,-17,77.7380952380952,74.9981529119472,3.55667042732239
-10,-16,77.7380952380952,75.1339911647734,3.57066774368286
-10,-15,77.7380952380952,74.4190703924627,3.74472808837891
-10,-14,77.7380952380952,74.1900302116197,3.58819723129272
-10,-13,77.7380952380952,74.7651929275327,3.73932957649231
-10,-12,77.7380952380952,75.2773164794976,3.57998919487
-10,-11,77.7380952380952,75.1573259011784,3.63974595069885
-10,-10,77.7380952380952,73.8796589143758,3.65904712677002
-10,-9,77.7380952380952,74.7047619047619,3.59961843490601
-10,-8,77.7380952380952,74.9543461008238,3.62137341499329
-10,-7,77.7380952380952,75.020321094371,3.79659128189087
-10,-6,77.7380952380952,75.1108636763534,3.63819098472595
-10,-5,77.7380952380952,75.4295229145932,3.65295052528381
-10,-4,77.7380952380952,75.3269841269841,3.92362308502197
-10,-3,77.7380952380952,74.9543461008238,3.81401777267456
-10,-2,77.7380952380952,73.8174471435219,4.06918740272522
-10,-1,77.7380952380952,73.7714285714286,3.64588665962219
-10,0,77.7380952380952,73.5924594248217,3.6886670589447
-10,1,77.7380952380952,74.8898989277574,3.60177803039551
-10,2,77.7380952380952,74.5114890250099,3.71819400787354
-10,3,77.7380952380952,75.403465968348,4.49241375923157
-10,4,77.7380952380952,74.5302922516262,5.55973029136658
-10,5,77.7380952380952,74.3648343693084,5.96564555168152
-10,6,77.7380952380952,73.323906555178,6.09676265716553
-10,7,77.7380952380952,74.3469484492921,5.92439818382263
-10,8,77.7380952380952,73.9749044459254,5.9083137512207
-10,9,77.7380952380952,75.5095209831339,5.98148536682129
-10,10,77.7380952380952,74.9761626529407,5.93759179115295
-9,-25,77.7380952380952,74.8687381887646,3.55546951293945
-9,-24,77.7380952380952,73.8329071725649,3.55247497558594
-9,-23,77.7380952380952,74.4557255731605,3.71100735664368
-9,-22,77.7380952380952,75.7384347730891,3.52403879165649
-9,-21,77.7380952380952,74.2071211829969,3.67762875556946
-9,-20,77.7380952380952,74.056157342548,3.54715776443481
-9,-19,77.7380952380952,75.020321094371,3.53509855270386
-9,-18,77.7380952380952,74.0397639493939,3.55423665046692
-9,-17,77.7380952380952,75.9971929603264,3.56520652770996
-9,-16,77.7380952380952,74.8061721764331,3.56807518005371
-9,-15,77.7380952380952,75.1339911647734,3.68968749046326
-9,-14,77.7380952380952,74.6260120566242,3.55131125450134
-9,-13,77.7380952380952,75.7084081613197,3.67708802223206
-9,-12,77.7380952380952,74.4008937787514,3.57384085655212
-9,-11,77.7380952380952,74.8477323662634,3.55799126625061
-9,-10,77.7380952380952,74.8061721764331,3.55229377746582
-9,-9,77.7380952380952,74.6260120566242,3.73528909683228
-9,-8,77.7380952380952,74.8898989277574,3.57303810119629
-9,-7,77.7380952380952,73.9749044459254,3.75507926940918
-9,-6,77.7380952380952,74.8687381887646,3.58360147476196
-9,-5,77.7380952380952,74.8061721764331,3.88212752342224
-9,-4,77.7380952380952,75.0652089727158,3.78508377075195
-9,-3,77.7380952380952,74.8268781068621,4.18635869026184
-9,-2,77.7380952380952,75.6496496586579,5.03507161140442
-9,-1,77.7380952380952,75.3020237193494,5.27517104148865
-9,0,77.7380952380952,75.5095209831339,5.28468537330627
-9,1,77.7380952380952,75.2286316684439,5.28342890739441
-9,2,77.7380952380952,75.9627844497932,5.48356676101685
-9,3,77.7380952380952,74.3648343693084,6.59611129760742
-9,4,77.7380952380952,74.3469484492921,8.12311291694641
-9,5,77.7380952380952,74.7856114542571,8.88843989372253
-9,6,77.7380952380952,74.2415537369636,8.67288827896118
-9,7,77.7380952380952,75.3776966527962,8.64639282226562
-9,8,77.7380952380952,74.6651347079626,8.69116997718811
-9,9,77.7380952380952,74.3469484492921,8.83053350448608
-9,10,77.7380952380952,74.8061721764331,8.70849847793579
-8,-25,77.7380952380952,74.3291563713024,3.55941462516785
-8,-24,77.7380952380952,74.7449136862229,3.57104158401489
-8,-23,77.7380952380952,75.3269841269841,3.55340099334717
-8,-22,77.7380952380952,74.645511516662,3.71759247779846
-8,-21,77.7380952380952,74.7856114542571,3.55719470977783
-8,-20,77.7380952380952,75.2773164794976,3.57082152366638
-8,-19,77.7380952380952,74.1900302116197,3.53716039657593
-8,-18,77.7380952380952,74.8898989277574,3.5498354434967
-8,-17,77.7380952380952,74.5873751557907,3.56878066062927
-8,-16,77.7380952380952,74.1560929013092,3.54577136039734
-8,-15,77.7380952380952,74.4742075312397,3.56264305114746
-8,-14,77.7380952380952,74.8061721764331,3.55040240287781
-8,-13,77.7380952380952,75.0879380100551,3.5509831905365
-8,-12,77.7380952380952,75.7084081613197,3.69337821006775
-8,-11,77.7380952380952,75.2773164794976,3.6088342666626
-8,-10,77.7380952380952,74.4557255731605,3.57039451599121
-8,-9,77.7380952380952,74.5682333024018,3.5757143497467
-8,-8,77.7380952380952,75.5368329739487,3.84030079841614
-8,-7,77.7380952380952,74.7856114542571,3.60937643051147
-8,-6,77.7380952380952,75.020321094371,3.90440440177917
-8,-5,77.7380952380952,73.6660738696971,3.74658679962158
-8,-4,77.7380952380952,75.5924996921189,3.94515800476074
-8,-3,77.7380952380952,74.7856114542571,4.96343517303467
-8,-2,77.7380952380952,74.8477323662634,6.27723836898804
-8,-1,77.7380952380952,74.6651347079626,7.70059943199158
-8,0,77.7380952380952,74.4557255731605,7.86452221870422
-8,1,77.7380952380952,74.3114566735758,7.93854022026062
-8,2,77.7380952380952,74.3828156320761,8.15440702438354
-8,3,77.7380952380952,74.8898989277574,9.8935751914978
-8,4,77.7380952380952,74.9543461008238,12.0642592906952
-8,5,77.7380952380952,75.0652089727158,12.9740555286407
-8,6,77.7380952380952,75.4558773434764,13.067312002182
-8,7,77.7380952380952,74.6066340164423,12.9128546714783
-8,8,77.7380952380952,74.9543461008238,12.8979022502899
-8,9,77.7380952380952,75.5095209831339,12.8637809753418
-8,10,77.7380952380952,75.1339911647734,12.8551464080811
-7,-25,77.7380952380952,74.4927947422024,3.52356672286987
-7,-24,77.7380952380952,74.9326992030264,3.53530406951904
-7,-23,77.7380952380952,74.8268781068621,3.54698586463928
-7,-22,77.7380952380952,73.9428903362601,3.57026076316833
-7,-21,77.7380952380952,74.6848840162123,3.53723907470703
-7,-20,77.7380952380952,73.3102233584316,3.70810580253601
-7,-19,77.7380952380952,74.5302922516262,3.52285313606262
-7,-18,77.7380952380952,75.5924996921189,3.53607583045959
