"Cost","Gamma","Accuracy","AccLCL","Time"
6,-1,89.1737891737892,86.0576951801934,1.69568705558777
6,0,74.3589743589744,65.5732426145775,4.30936479568481
6,1,65.8119658119658,63.4217740452718,1.5549144744873
6,2,65.8119658119658,59.5215011316405,1.5792088508606
6,3,65.8119658119658,61.296740730459,1.95452690124512
6,4,64.6723646723647,59.4628911001184,2.33437252044678
6,5,64.6723646723647,60.3857348616787,2.47506332397461
6,6,64.6723646723647,61.128721195131,2.77584671974182
6,7,64.6723646723647,58.3031304866646,2.63607549667358
6,8,64.6723646723647,60.5695423297306,2.65355396270752
6,9,64.1025641025641,60.5094885222757,2.62340998649597
6,10,64.6723646723647,59.2240585253372,2.5893874168396
7,-25,64.1025641025641,59.7156274581771,1.10839509963989
7,-24,64.1025641025641,60.8560496791838,1.12393498420715
7,-23,64.1025641025641,59.8042983882727,1.12644386291504
7,-22,64.1025641025641,58.821833465725,1.13129305839539
7,-21,64.1025641025641,59.0044380896816,1.09288311004639
7,-20,64.1025641025641,60.2682699198174,1.12458157539368
7,-19,64.1025641025641,59.837178706827,1.12006711959839
7,-18,67.2364672364672,63.3643293188891,1.06155157089233
7,-17,82.9059829059829,79.290925434422,1.02128076553345
7,-16,86.039886039886,81.1714285714286,0.972786903381348
7,-15,86.8945868945869,84.2133333333333,0.863191604614258
7,-14,86.8945868945869,83.0573752047044,0.784672975540161
7,-13,87.1794871794872,84.4574108089524,0.738294839859009
7,-12,88.034188034188,83.1536731378013,0.719351291656494
7,-11,92.022792022792,89.5244493140949,0.658699512481689
7,-10,92.8774928774929,89.1717651189139,0.600817441940308
7,-9,93.1623931623932,90.2794305214859,0.570175886154175
7,-8,94.5868945868946,91.7514609127942,0.541967391967773
7,-7,93.7321937321937,91.2971307579592,0.549162149429321
7,-6,93.7321937321937,92.3571508484085,0.709433078765869
7,-5,92.5925925925926,89.5503407933173,0.508413076400757
7,-4,93.1623931623932,89.0825753939027,0.749282121658325
7,-3,94.3019943019943,91.5170001838652,1.14948511123657
7,-2,92.3076923076923,90.1582561365093,1.28902220726013
7,-1,89.4586894586895,85.6970245567159,1.41002798080444
7,0,77.2079772079772,68.1593552332111,1.45296168327332
7,1,66.3817663817664,63.0563264320997,1.55366992950439
7,2,65.8119658119658,60.8672616194376,1.55833864212036
