"NumTrees","MinNode","Shrinkage","IntDepth","Accuracy","Acc.LCL","Time"
1850,7,-3,15,0.85,0.834758730489349,140.026730060577
1850,8,-3,15,0.842857142857143,0.817822845395806,139.29082775116
1850,9,-3,15,0.844047619047619,0.817454897496297,141.56268954277
1850,10,-3,15,0.844047619047619,0.815269841269841,140.547105789185
1850,11,-3,15,0.846428571428571,0.81916194098397,141.2624168396
1850,12,-3,15,0.841666666666667,0.819380924117053,142.136753320694
1900,5,-3,15,0.835714285714286,0.819850669449775,141.783237934113
1900,6,-3,15,0.841666666666667,0.821670062016605,142.165395498276
1900,7,-3,15,0.844047619047619,0.812655829604447,144.253699541092
1900,8,-3,15,0.846428571428571,0.823500611248375,143.218498945236
1900,9,-3,15,0.836904761904762,0.810863721171544,143.263439655304
1900,10,-3,15,0.844047619047619,0.821385037716434,144.056581497192
1900,11,-3,15,0.842857142857143,0.814857142857143,144.693544387817
1900,12,-3,15,0.84047619047619,0.806183334077226,146.006615400314
1950,5,-3,15,0.853571428571429,0.833879668058494,148.071545362473
1950,6,-3,15,0.844047619047619,0.81958777541326,145.889815092087
1950,7,-3,15,0.84047619047619,0.82647619047619,145.9310131073
1950,8,-3,15,0.845238095238095,0.817194918651153,146.661613225937
1950,9,-3,15,0.844047619047619,0.81934169433209,147.123746871948
1950,10,-3,15,0.846428571428571,0.831898483445695,148.079555511475
1950,11,-3,15,0.847619047619048,0.824337623879121,151.646819591522
1950,12,-3,15,0.847619047619048,0.829951332765447,150.231341123581
2000,5,-3,15,0.836904761904762,0.817213001391827,149.385899543762
2000,6,-3,15,0.846428571428571,0.81916194098397,149.540817737579
2000,7,-3,15,0.844047619047619,0.819098040263971,150.578893184662
2000,8,-3,15,0.83452380952381,0.821767305494032,150.389830112457
2000,9,-3,15,0.84047619047619,0.823015122671245,153.238642930984
2000,10,-3,15,0.844047619047619,0.815693378395417,152.09832406044
2000,11,-3,15,0.844047619047619,0.822200507195104,153.008524179459
2000,12,-3,15,0.847619047619048,0.822827571584922,154.432850599289
50,5,-1,17,0.85,0.827673577630922,4.9521050453186
50,6,-1,17,0.85,0.823693168516219,5.00219011306763
50,7,-1,17,0.844047619047619,0.81958777541326,5.10689616203308
50,8,-1,17,0.85,0.827946193744154,5.03722786903381
50,9,-1,17,0.857142857142857,0.836272889352859,5.03573679924011
50,10,-1,17,0.848809523809524,0.819697352497193,5.09904718399048
50,11,-1,17,0.841666666666667,0.814488925229424,5.12791728973389
50,12,-1,17,0.844047619047619,0.814645973003163,5.22040915489197
