"NumTrees","MinNode","Shrinkage","IntDepth","MSE","MSE.UCL","Time"
1400,9,-2,3,Inf,NA,1.08021402359009
1400,10,-2,3,Inf,NA,0.373547554016113
1400,11,-2,3,Inf,NA,0.360854625701904
1400,12,-2,3,Inf,NA,0.452420473098755
1450,5,-2,3,Inf,NA,0.405659914016724
1450,6,-2,3,Inf,NA,0.4071946144104
1450,7,-2,3,Inf,NA,0.402380704879761
1450,8,-2,3,Inf,NA,0.40477466583252
1450,9,-2,3,Inf,NA,0.53578519821167
1450,10,-2,3,Inf,NA,0.38951301574707
1450,11,-2,3,Inf,NA,0.36033821105957
1450,12,-2,3,Inf,NA,0.349629878997803
1500,5,-2,3,Inf,NA,0.406913280487061
1500,6,-2,3,Inf,NA,0.399821758270264
1500,7,-2,3,Inf,NA,0.411240339279175
1500,8,-2,3,Inf,NA,0.420252561569214
1500,9,-2,3,Inf,NA,0.406251192092896
1500,10,-2,3,Inf,NA,0.385321617126465
1500,11,-2,3,Inf,NA,0.389800310134888
1500,12,-2,3,Inf,NA,0.380308628082275
1550,5,-2,3,Inf,NA,0.452331066131592
1550,6,-2,3,Inf,NA,0.457060575485229
1550,7,-2,3,Inf,NA,0.446739912033081
1550,8,-2,3,Inf,NA,0.443574190139771
1550,9,-2,3,Inf,NA,0.549523115158081
1550,10,-2,3,Inf,NA,0.398629665374756
1550,11,-2,3,Inf,NA,0.399806022644043
1550,12,-2,3,Inf,NA,0.384809255599976
1600,5,-2,3,Inf,NA,0.436522483825684
1600,6,-2,3,Inf,NA,0.469836711883545
1600,7,-2,3,Inf,NA,0.439264297485352
1600,8,-2,3,Inf,NA,0.447726011276245
1600,9,-2,3,Inf,NA,0.440390110015869
1600,10,-2,3,Inf,NA,0.437429904937744
1600,11,-2,3,Inf,NA,0.411405086517334
1600,12,-2,3,Inf,NA,0.398665904998779
1650,5,-2,3,Inf,NA,0.459881544113159
1650,6,-2,3,Inf,NA,0.58099889755249
1650,7,-2,3,Inf,NA,0.456573724746704
1650,8,-2,3,Inf,NA,0.451732158660889
1650,9,-2,3,Inf,NA,0.559483289718628
1650,10,-2,3,Inf,NA,0.419715166091919
1650,11,-2,3,Inf,NA,0.422069549560547
1650,12,-2,3,Inf,NA,0.433207988739014
1700,5,-2,3,Inf,NA,0.47334623336792
1700,6,-2,3,Inf,NA,0.455748558044434
1700,7,-2,3,Inf,NA,0.432738065719604
1700,8,-2,3,Inf,NA,0.445406198501587
1700,9,-2,3,Inf,NA,0.472989082336426
1700,10,-2,3,Inf,NA,0.448867797851562
1700,11,-2,3,Inf,NA,0.430637121200562
1700,12,-2,3,Inf,NA,0.390471220016479
1750,5,-2,3,Inf,NA,0.447858095169067
1750,6,-2,3,Inf,NA,0.580676078796387
1750,7,-2,3,Inf,NA,0.444691181182861
