"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"optim.1",500.003705964136,5,8,0.09,0.0683760683760684,257.367203950882
"optim.1",499.999488485998,5,8,0.0899840208141,0.0854700854700855,233.206603527069
"optim.1",499.999687204208,5,8,0.090000731942154,0.0826210826210826,260.383228063583
"optim.1",499.989906675512,5,8,0.0898948982121015,0.0626780626780627,241.541617155075
"optim.1",500.019649702226,5,8,0.0895937470915201,0.0626780626780627,314.997819185257
"optim.1",500.249552126013,6,7,0.0917518559393622,0.0769230769230769,497.307059049606
"optim.1",500.216375117866,5,8,0.092505073676373,0.0598290598290598,285.837431669235
"optim.1",500.000000690919,5,8,0.0900000048502478,0.0598290598290598,195.527298688889
"optim.1",498.241008962936,6,8,0.0920580524772391,0.0626780626780627,389.924234390259
"optim.1",500.660498980599,5,8,0.0911591757109503,0.0797720797720798,253.561375379562
