"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"Rcgmin.1",500,5,8,0.09,0.0626780626780627,15.3837425708771
"Rcgmin.1",500,5,8,0.09,0.0683760683760684,17.8458030223846
"Rcgmin.1",500,5,8,0.09,0.0626780626780627,15.9223368167877
"Rcgmin.1",500,5,8,0.09,0.0683760683760684,15.532576084137
"Rcgmin.1",500,5,8,0.09,0.0626780626780627,14.3582334518433
"Rcgmin.1",500,5,8,0.09,0.0655270655270655,13.9626133441925
"Rcgmin.1",500,5,8,0.09,0.0598290598290598,15.7386908531189
"Rcgmin.1",499.999999999998,5,8,0.0900000025629109,0.0512820512820513,2630.8805103302
"Rcgmin.1",499.999999996915,5,8,0.0899999942757168,0.0512820512820513,2693.55307888985
"Rcgmin.1",500,5,8,0.0899989862341152,0.0541310541310541,2646.48567056656
