"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"woa.2",1460.96388389461,15,10,0.0356721399721122,0.0740740740740741,4632.28011393547
"woa.2",502.950024389418,6,7,0.0614281989804689,0.0655270655270655,1303.93027329445
"woa.2",2818.97046934892,5,9,0.0983320169340926,0.0626780626780627,4049.60415410995
"woa.2",873.183195688762,7,10,0.0534634775242303,0.0740740740740741,1967.0167028904
"woa.2",1159.09531713989,5,5,0.00275193314100521,0.0626780626780627,2411.78162622452
"woa.2",511.059623856683,4,6,0.0136284825077007,0.0626780626780627,1178.67576813698
"woa.2",1710.91913860291,14,6,0.0851819707294926,0.0683760683760684,5952.65616130829
"woa.2",1088.72635127875,5,5,0.00367397281759574,0.0626780626780627,4311.26999568939
"woa.2",833.007214409241,3,5,0.00916878740528638,0.0626780626780627,2437.38995981216
"woa.2",2328.99736042371,10,5,0.0655759191807892,0.0740740740740741,6336.08816576004
