"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"sca.2",3000,4,12,0.1,0.0683760683760684,2588.12881350517
"sca.2",1486.80181193521,13,9,0.0184210911809152,0.0712250712250712,3661.8906211853
"sca.2",50,15,11,0.0803042994380272,0.056980056980057,1180.34495711327
"sca.2",2013.17600212717,14,12,0.0512715001811652,0.0712250712250712,4020.3216881752
"sca.2",150.158811674919,13,9,0.0476351624242961,0.0740740740740741,1717.28795909882
"sca.2",1410.68932417484,12,5,0.00342427217436385,0.0598290598290598,3985.24693894386
"sca.2",3000,4,11,0.1,0.0740740740740741,2887.02696347237
"sca.2",3000,7,5,0.1,0.0683760683760684,2360.13229084015
"sca.2",50,13,5,0.1,0.0683760683760684,1867.44927239418
"sca.2",387.487203918863,11,7,0.0497969412715174,0.0655270655270655,1183.64935326576
