"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"ga.2",900.475911617279,4,10,0.0470296442508698,0.0569800569800569,3085.57336950302
"ga.2",2054.26909357309,6,8,0.0204236954450607,0.0569800569800569,3045.6044344902
"ga.2",1146.35025216639,6,8,0.0535655617713928,0.0541310541310541,4174.57005119324
"ga.2",1445.13530294837,7,9,0.0775428915794133,0.0484330484330484,3238.08024072647
"ga.2",255.343523383141,10,7,0.0569644272327423,0.0512820512820513,3903.60367441177
"ga.2",2271.3731638655,7,8,0.0628061734000359,0.0541310541310541,4141.77171468735
"ga.2",698.309675306082,7,8,0.0620300322771072,0.0569800569800569,4170.97180914879
"ga.2",1539.90103948116,6,9,0.0926122516393661,0.0512820512820513,5990.14882135391
"ga.2",189.956445157528,13,7,0.0188103169202805,0.0541310541310541,3142.30644869804
"ga.2",664.829678181559,7,9,0.0302454347133162,0.0541310541310541,3745.2963116169
