"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"pso.2",81.5466417316347,7,12,0.1,0.0655270655270655,14943.1669383049
"pso.2",254.394792688079,11,8,0.1,0.0769230769230769,10209.9337460995
"pso.2",2773.6902048029,7,6,0.0978340563660237,0.0797720797720798,9519.76519703865
"pso.2",100.720585310366,3,7,0.1,0.0655270655270655,8051.71976113319
"pso.2",2959.61362555344,4,6,0.1,0.0598290598290598,10285.1787409782
"pso.2",101.425332401879,9,6,0.0515723451490495,0.0626780626780627,11231.9009773731
"pso.2",2740.71459282981,8,6,0.1,0.0683760683760684,11337.337947607
"pso.2",2558.86886296791,6,7,0.1,0.0683760683760684,8188.97849178314
"pso.2",259.970766442362,12,8,0.0646898730375026,0.0655270655270655,12921.226637125
"pso.2",560.05723674316,4,9,0.0475802409673764,0.0598290598290598,10029.6898510456
