"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"hjkb.1",501.185775756836,5,7,0.0559309387207031,0.0541310541310541,857.090142250061
"hjkb.1",498.546863555908,6,8,0.098819580078125,0.0598290598290598,1006.47931528091
"hjkb.1",497.441520690918,3,8,0.0782125854492187,0.0512820512820513,603.299800395966
"hjkb.1",500.858764648438,5,7,0.0927618408203125,0.056980056980057,854.581947803497
"hjkb.1",500.053554534912,4,9,0.0948904418945312,0.0598290598290598,753.217352151871
"hjkb.1",499.498065948486,6,8,0.0764082336425781,0.0598290598290598,991.673761606217
"hjkb.1",500.383712768555,4,8,0.0627897644042969,0.0541310541310541,704.589629411697
"hjkb.1",499.557842254639,5,8,0.0903433227539062,0.056980056980057,829.40430021286
"hjkb.1",498.9521484375,6,8,0.0961585998535156,0.056980056980057,921.765381574631
"hjkb.1",499.976081848145,5,8,0.0565107727050781,0.0598290598290598,752.327543973923
