"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"lbfgsb3.2",500.000138997874,5,8,0.0889066586283966,0.0740740740740741,3702.34995865822
"lbfgsb3.2",499.999999973603,5,8,0.0899113329458002,0.0655270655270655,2962.23681592941
"lbfgsb3.2",500.002839887367,5,8,0.0900246148654497,0.0598290598290598,3828.14119410515
"lbfgsb3.2",500,5,8,0.09,0.0626780626780627,3242.76295089722
"lbfgsb3.2",500.000009945719,5,8,0.0899989192146794,0.0683760683760684,3905.81282353401
"lbfgsb3.2",500,5,8,0.09,0.0626780626780627,3588.72802019119
"lbfgsb3.2",500.000886174844,5,8,0.0898983916583687,0.0683760683760684,5101.97398090363
"lbfgsb3.2",500.000399964231,5,8,0.0900178067382571,0.0655270655270655,3391.04314827919
"lbfgsb3.2",499.999999995844,5,8,0.090000000151872,0.0626780626780627,3934.87519335747
"lbfgsb3.2",500,5,8,0.0900131630203222,0.0655270655270655,4137.80812263489
