"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"ffa.2",1873.83251967747,8,9,0.1,0.0797720797720798,4556.20779728889
"ffa.2",2998.13724209075,6,10,0.1,0.0769230769230769,5013.39158010483
"ffa.2",2701.60615277472,5,9,0.0577853458933532,0.0655270655270655,3892.6256916523
"ffa.2",1252.19998798883,12,12,0.1,0.0769230769230769,3818.9019317627
"ffa.2",232.734277700353,7,11,0.0592343705706298,0.0769230769230769,718.434587478638
"ffa.2",757.576670129923,9,5,0.001,0.0769230769230769,2763.39405846596
"ffa.2",1798.26204554155,4,6,0.0768505252897739,0.0626780626780627,2412.2705309391
"ffa.2",108.454807993677,6,9,0.0204019651282579,0.0826210826210826,461.948372364044
"ffa.2",1063.92889614538,4,6,0.0287575080990791,0.0655270655270655,1547.54933047295
"ffa.2",528.143273925455,11,10,0.0538184888660908,0.0655270655270655,1780.36342525482
