"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"bobyqa.1",500.0198,5,8,0.0802,0.0997150997150997,57.7371866703033
"bobyqa.1",500.019800014832,5,8,0.080199184899473,0.0740740740740741,59.3944008350372
"bobyqa.1",500,5,8,0.0802,0.0683760683760684,50.7877905368805
"bobyqa.1",500.000007194299,5,8,0.0802137055316577,0.0854700854700855,50.5762183666229
"bobyqa.1",500,5,8,0.0802,0.0740740740740741,50.8754804134369
"bobyqa.1",500.000548748048,5,8,0.0778060074300017,0.0626780626780627,61.3951599597931
"bobyqa.1",500,5,8,0.0802,0.0655270655270655,50.6533045768738
"bobyqa.1",499.998251574923,5,8,0.0983348209150506,0.0683760683760684,54.2118723392487
"bobyqa.1",500,5,8,0.0802,0.0655270655270655,59.2509098052979
"bobyqa.1",500.0198,5,8,0.0802,0.0626780626780627,57.7267968654633
