"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"spg.2",500,5,8,0.09,0.056980056980057,1568.32833957672
"spg.2",500.000347778673,5,8,0.0900001525878926,0.0626780626780627,219.737988710403
"spg.2",499.999758487042,5,8,0.0899998302459758,0.0598290598290598,257.202438831329
"spg.2",500.00034777867,5,8,0.0900001525878914,0.0598290598290598,317.25679898262
"spg.2",499.999758487036,5,8,0.09,0.056980056980057,337.821989536285
"spg.2",499.999758487036,5,8,0.0900000095367432,0.0626780626780627,281.927242517471
"spg.2",500,5,8,0.09,0.0541310541310541,2110.38308310509
"spg.2",500.000521668001,5,8,0.09,0.0655270655270655,255.959469079971
"spg.2",500.000304306337,5,8,0.0900000381469729,0.0655270655270655,259.236407756805
"spg.2",500.000653944094,5,8,0.0899945678714945,0.0598290598290598,518.76436829567
