"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"hs.2",2922.73010559147,4,9,0.0829861366371624,0.0740740740740741,4849.1693751812
"hs.2",1067.50746853327,5,7,0.0256164283931721,0.0655270655270655,5023.9121837616
"hs.2",1424.83327031368,8,8,0.0236793364908081,0.0655270655270655,2789.64138388634
"hs.2",2021.59616267309,5,9,0.0733675924057607,0.0655270655270655,2590.57493948936
"hs.2",1460.41416160297,6,12,0.00439329783711582,0.0655270655270655,4518.26271867752
"hs.2",1332.08451076243,6,5,0.0132203942453489,0.0626780626780627,3141.74651670456
"hs.2",1261.06133559439,14,6,0.00631495361751877,0.0598290598290598,3339.50932192802
"hs.2",2400.4843149567,11,7,0.0351634224834852,0.0712250712250712,3138.67268586159
"hs.2",2299.2815895821,2,6,0.043606036689831,0.0626780626780627,4319.4255874157
"hs.2",493.870321905706,10,8,0.0695104581499472,0.0683760683760684,1914.4899585247
