"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"gwo.2",972.650099911948,7,7,0.0565521282687725,0.0683760683760684,3023.40020775795
"gwo.2",2030.14656478772,5,8,0.0983035994246602,0.0683760683760684,6102.93845844269
"gwo.2",2378.79543150412,7,5,0.0704829868470191,0.0598290598290598,4311.74834704399
"gwo.2",530.088065687279,12,7,0.0341942312932805,0.0740740740740741,1330.59387159348
"gwo.2",1517.47570224106,5,9,0.00297935503325425,0.056980056980057,1888.10873603821
"gwo.2",1032.79918841026,10,8,0.0485429188736802,0.0683760683760684,2528.08587098122
"gwo.2",1974.86760836327,9,6,0.00292394803394564,0.0655270655270655,4834.9066464901
"gwo.2",974.841177156119,7,8,0.0225118852477949,0.0598290598290598,2221.27579903603
"gwo.2",1184.64487147285,2,7,0.00759754125308245,0.0541310541310541,1353.04426717758
"gwo.2",819.905314028966,3,9,0.0116850552961724,0.0655270655270655,1153.85057616234
