"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"nmkb.1",674.83217255171,8,9,0.0978503529198636,0.0598290598290598,305.32303571701
"nmkb.1",478.09273406315,5,8,0.0896352544648545,0.0541310541310541,140.310554027557
"nmkb.1",1495.20553218103,2,9,0.0938734134599513,0.0626780626780627,191.418734788895
"nmkb.1",1324.08978430146,9,6,0.0962286784852016,0.056980056980057,430.303566932678
"nmkb.1",500,5,8,0.09,0.0484330484330484,167.246966123581
"nmkb.1",1675.0148633832,10,6,0.0962637165624358,0.0512820512820513,569.689436197281
"nmkb.1",205.224658582155,4,11,0.0910884374978155,0.056980056980057,65.3195042610168
"nmkb.1",1254.54202295068,10,6,0.0972263949098808,0.0541310541310541,500.722312688828
"nmkb.1",2368.72198639284,6,9,0.0898098306913521,0.056980056980057,574.040797710419
"nmkb.1",487.092428850569,4,8,0.0899352547020406,0.0541310541310541,143.286598205566
