"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"mfo.2",396.481452543514,14,6,0.0397434047783421,0.0598290598290598,2236.5739543438
"mfo.2",749.846368362204,11,5,0.00672327868880187,0.0598290598290598,3077.72358441353
"mfo.2",2901.9214403601,14,9,0.0331471172301957,0.0740740740740741,4668.54752469063
"mfo.2",3000,15,5,0.0296169283010809,0.0740740740740741,6389.89931249619
"mfo.2",1514.3974503346,7,5,0.0163061033473354,0.0626780626780627,3065.51103806496
"mfo.2",472.159250752781,4,7,0.1,0.0598290598290598,1459.09310531616
"mfo.2",1289.92626865379,13,8,0.0546033745715251,0.0683760683760684,6046.44987750053
"mfo.2",600.634078298031,7,7,0.0177123116324244,0.056980056980057,1611.21847343445
"mfo.2",147.426940627025,10,8,0.0663465123541598,0.0655270655270655,1395.13383293152
"mfo.2",3000,11,11,0.0589470663571285,0.0769230769230769,4656.9879052639
