"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"goa.1",1676.74701128162,12,7,0.0263457932692193,0.0683760683760684,1258.27525615692
"goa.1",1441.15180012072,3,9,0.0791054302194277,0.0712250712250712,338.644377231598
"goa.1",1494.82023512246,2,10,0.0136813666264061,0.0712250712250712,309.911199331284
"goa.1",1296.36136746075,13,7,0.0224489122633562,0.0655270655270655,1005.77976489067
"goa.1",992.519686399203,7,10,0.0614409659107171,0.0740740740740741,503.708325147629
"goa.1",1482.92146325493,3,5,0.00894976371657511,0.0712250712250712,370.952436208725
"goa.1",1382.72664435662,15,6,0.018546144901198,0.0683760683760684,1189.20944166183
"goa.1",2453.63604966559,4,8,0.00447856452060681,0.0712250712250712,683.64297246933
"goa.1",50,11,9,0.0277529447388023,0.0740740740740741,96.1827456951141
"goa.1",2859.22954830648,2,6,0.0435528343715765,0.0740740740740741,494.428403615952
