data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Pima,en,ga,0.5,10,auc,4.26065182685852,0.764422929624069,0.7734375,0.8325223880597
Pima,en,ga,0.5,10,auc,3.31422019004822,0.767578125,0.770833333333333,0.828283582089551
Pima,en,ga,0.5,10,auc,3.36297035217285,0.773163528977482,0.768229166666667,0.829514925373133
Pima,en,ga,0.5,10,auc,2.58792686462402,0.779258904232693,0.770833333333333,0.832977611940295
Pima,en,ga,0.5,10,auc,2.64995694160461,0.763671875,0.772135416666667,0.827029850746267
Pima,en,ga,0.5,10,auc,2.24417400360107,0.765596160944998,0.772135416666667,0.830029850746266
Pima,en,ga,0.5,10,auc,1.96082711219788,0.760394007169337,0.76953125,0.83001492537313
Pima,en,ga,0.5,10,auc,2.50839781761169,0.762927496580027,0.776041666666667,0.831768656716414
Pima,en,ga,0.5,10,auc,2.73461747169495,0.784867172675522,0.772135416666667,0.826686567164179
Pima,en,ga,0.5,10,auc,1.83486223220825,0.764891753222375,0.770833333333333,0.828888059701492
