data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Pima,en,ga,50,10,class,3.15158224105835,0.778551532033426,0.770833333333333,0.828656716417908
Pima,en,ga,50,10,class,1.42938852310181,0.778551532033426,0.772135416666667,0.8285
Pima,en,ga,50,10,class,1.93771886825562,0.792479108635098,0.779947916666667,0.832149253731343
Pima,en,ga,50,10,class,1.95374298095703,0.78133704735376,0.7734375,0.828313432835818
Pima,en,ga,50,10,class,1.84533190727234,0.785515320334262,0.770833333333333,0.830059701492536
Pima,en,ga,50,10,class,2.06707262992859,0.779944289693593,0.7734375,0.82844776119403
Pima,en,ga,50,10,class,2.23112893104553,0.778551532033426,0.764322916666667,0.812447761194029
Pima,en,ga,50,10,class,2.123774766922,0.777158774373259,0.76953125,0.828283582089552
Pima,en,ga,50,10,class,2.28955316543579,0.78133704735376,0.766927083333333,0.827216417910444
Pima,en,ga,50,10,class,1.89372968673706,0.784122562674095,0.766927083333333,0.82847014925373
