data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Crime,gbm,hjn,0.25,10,mse,2.41106963157654,1e+150,242.172882538809,8.16973515143383
Crime,gbm,hjn,0.25,10,mse,0.993650436401367,1e+150,286.090335124544,9.17870504787548
Crime,gbm,hjn,0.25,10,mse,1.02551507949829,1e+150,254.129720204152,8.39699597955112
Crime,gbm,hjn,0.25,10,mse,1.01485896110535,1e+150,302.200343439704,9.34689609183388
Crime,gbm,hjn,0.25,10,mse,0.978193759918213,1e+150,302.889097642074,8.73578274864587
Crime,gbm,hjn,0.25,10,mse,0.975247383117676,1e+150,278.654035410525,8.70614177234347
Crime,gbm,hjn,0.25,10,mse,0.98061728477478,1e+150,287.292553668894,8.82636405204756
Crime,gbm,hjn,0.25,10,mse,1.035799741745,1e+150,270.537906143007,8.4684334481663
Crime,gbm,hjn,0.25,10,mse,1.04131865501404,1e+150,273.301645643279,8.69499653539858
Crime,gbm,hjn,0.25,10,mse,1.03440690040588,1e+150,291.422366539058,8.99691848028385
