data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Crime,gbm,hjn,FALSE,3,mae,17.2589032649994,15.6896983717095,237.607052487723,8.27646123221795
Crime,gbm,hjn,FALSE,3,mae,14.7247309684753,15.9528323691148,273.62304854646,8.97028989357189
Crime,gbm,hjn,FALSE,3,mae,11.8247559070587,16.7950480490877,299.698420072391,9.14370057106838
Crime,gbm,hjn,FALSE,3,mae,9.95652604103088,16.4307241261202,324.553161719567,9.04660281412283
Crime,gbm,hjn,FALSE,3,mae,9.65968060493469,15.9039692206166,241.8465674031,8.32940203592175
Crime,gbm,hjn,FALSE,3,mae,13.3112349510193,16.2820290522511,310.521816751591,9.76423810951876
Crime,gbm,hjn,FALSE,3,mae,16.6989631652832,16.2233442304807,266.657031255098,8.95561300019494
Crime,gbm,hjn,FALSE,3,mae,13.0192379951477,15.350259577138,287.320599932455,9.10017358266494
Crime,gbm,hjn,FALSE,3,mae,11.8359129428864,16.2506891758743,254.783389165045,8.38238334882398
Crime,gbm,hjn,FALSE,3,mae,11.2286341190338,15.240850922161,345.969068757841,9.55510896228453
