data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Crime,gbm,ga,FALSE,resub,mse,17.8722860813141,3.69424563778671e-12,231.887387188825,8.33932460564677
Crime,gbm,ga,FALSE,resub,mse,9.78993391990662,1.21141470208348e-12,274.827455191721,9.25208043990813
Crime,gbm,ga,FALSE,resub,mse,11.0329825878143,4.91844804734303e-12,262.196433325216,8.93636774477063
Crime,gbm,ga,FALSE,resub,mse,11.1933681964874,2.19829208590137e-09,252.09371045823,8.52810517434601
Crime,gbm,ga,FALSE,resub,mse,11.3716456890106,3.87223258581138e-10,268.766533245624,9.09565360269145
Crime,gbm,ga,FALSE,resub,mse,12.434730052948,2.48759326798698e-16,354.913008723835,10.2630071227512
Crime,gbm,ga,FALSE,resub,mse,11.5746977329254,1.16789151948363e-13,229.834165133723,7.71988172464063
Crime,gbm,ga,FALSE,resub,mse,12.1680393218994,6.48182321094808e-13,282.45692974401,9.30294773120471
Crime,gbm,ga,FALSE,resub,mse,11.979772567749,9.88372379763304e-10,262.735961079276,9.04890940244293
Crime,gbm,ga,FALSE,resub,mse,10.9540405273438,1.57512332678612e-14,236.454257073241,8.21039242167143
