data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Union,svm,ga,FALSE,resub,mse,2.27069449424744,11.11914583229,449.060390120707,12.7515489723932
Union,svm,ga,FALSE,resub,mse,2.61778092384338,9.47722973129086,452.073493464924,12.2263590579541
Union,svm,ga,FALSE,resub,mse,1.3836145401001,9.43274058713595,370.646538706395,12.4540916449716
Union,svm,ga,FALSE,resub,mse,2.59587025642395,12.568801106238,142.609206429097,9.36424025243875
Union,svm,ga,FALSE,resub,mse,1.89440751075745,10.8379092301233,230.909035259221,10.0354975781408
Union,svm,ga,FALSE,resub,mse,1.60948419570923,9.87313883242175,444.551580109556,13.3278580872773
Union,svm,ga,FALSE,resub,mse,1.3980987071991,11.0676198354611,498.512315807855,13.4490628992772
Union,svm,ga,FALSE,resub,mse,1.82551741600037,10.2876306702078,423.663316413355,12.3722497660258
Union,svm,ga,FALSE,resub,mse,2.37186288833618,11.4940914108192,323.193529967284,11.2301704820027
Union,svm,ga,FALSE,resub,mse,2.04625511169434,11.9183823221745,232.46712794269,10.327655769881
