data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Union,en,ga,0.5,10,mae,3.00955367088318,5.54985854981291,103.072213341908,8.40077522399677
Union,en,ga,0.5,10,mae,1.43079900741577,5.81312687954885,92.8392897613988,8.03442055989142
Union,en,ga,0.5,10,mae,1.33107376098633,5.31002326980009,103.975272381829,8.47675687427767
Union,en,ga,0.5,10,mae,1.00921654701233,6.08565173528741,90.6676414140732,7.93369456290682
Union,en,ga,0.5,10,mae,1.36971497535706,5.98410702096331,99.1909990752613,8.22923631431093
Union,en,ga,0.5,10,mae,1.01581478118896,6.27254159669705,91.3651194926857,7.78269991098756
Union,en,ga,0.5,10,mae,1.32394957542419,5.62228206014945,101.003067368644,8.17747591719069
Union,en,ga,0.5,10,mae,0.829219818115234,6.55768996070444,120.812240090502,8.77555223378412
Union,en,ga,0.5,10,mae,1.34046339988708,6.32192765825041,94.2101255074818,7.98477953701101
Union,en,ga,0.5,10,mae,0.763670921325684,6.16401543936306,96.1305498397577,8.05540217944929
