"Cost","Gamma","Epsilon","MSE","MSE_UCL","Time"
2,-7,0,15.3424330902142,22.3728689012803,0.659669637680054
2,-6,0,13.2925780037145,16.9913567446577,1.37677812576294
2,-5,0,11.446075502903,16.432126788848,0.784723281860352
2,-4,0,9.59069186576022,11.7640277037559,1.05266857147217
2,-3,0,8.55540755193886,11.4370831661209,1.14965081214905
2,-2,0,9.07509517064283,10.7194759273547,1.1560685634613
2,-1,0,14.4446465516351,16.0809750889364,0.945505857467651
2,0,0,23.9246130698598,30.0232404314696,0.799177408218384
2,1,0,40.9644313983673,49.8278745374707,0.835932493209839
2,2,0,60.1285773299967,74.4895113565596,0.759572505950928
2,3,0,75.1391231194504,91.9588367819881,0.647481679916382
2,4,0,81.4201515187405,96.3537982955737,0.703907012939453
2,5,0,83.3281983298157,94.9590519761863,0.828009366989136
2,6,0,84.2436512353124,100.913978634208,0.885989189147949
2,7,0,84.3007133544751,96.8893249589359,0.903260707855225
2,8,0,84.7266508213304,102.397712120075,0.917344331741333
2,9,0,84.5148871285074,100.128208226024,0.910727739334106
2,10,0,84.4180364621833,95.7439137756571,0.908655405044556
3,-25,0,85.9135420823024,106.218203435947,0.440526485443115
3,-24,0,85.9376394784216,100.656001340532,0.434197664260864
3,-23,0,85.7206278550957,103.282772098592,0.430804252624512
3,-22,0,85.4174067792452,101.927154733261,0.432620763778687
3,-21,0,84.6283333085275,100.260658918223,0.430790424346924
3,-20,0,83.2625960158599,98.1922712815287,0.427958488464355
3,-19,0,80.288174654842,92.849079505938,0.430054903030396
3,-18,0,75.4181887100369,90.8105737889173,0.431207180023193
3,-17,0,68.0725236778119,80.2708236721389,0.441054105758667
3,-16,0,59.3162435646126,68.154401086405,0.444481611251831
3,-15,0,49.7032373682091,63.6537120312331,0.434778690338135
3,-14,0,40.9310723592781,56.77330117999,0.436618089675903
3,-13,0,34.2854376976376,40.5487193235568,0.436830282211304
3,-12,0,28.9061997158426,38.5805574943937,0.434120416641235
3,-11,0,25.886742086049,31.2873318159994,0.459254026412964
3,-10,0,23.5518638502764,31.1803299472121,0.491164445877075
3,-9,0,19.70981987554,25.0890172875367,0.556006908416748
3,-8,0,16.626110560842,25.9105161631242,0.629857063293457
3,-7,0,14.0888674002569,19.5773075851817,0.675320625305176
3,-6,0,13.0021430782015,17.0098900509157,0.81521463394165
3,-5,0,10.4614567331707,14.7966779003093,1.20743417739868
3,-4,0,8.43739503258706,11.237582375218,1.45159959793091
3,-3,0,7.56151398178446,9.13326821275977,1.68521428108215
3,-2,0,9.36604171484282,11.6193745563407,1.48297905921936
3,-1,0,15.2354668653836,18.6526073779982,1.02790832519531
3,0,0,24.521230631998,29.5127739869043,0.799846887588501
3,1,0,41.3946349995928,52.3752553880933,0.826255083084106
3,2,0,60.1939326930218,79.5746782514009,0.739703893661499
3,3,0,74.785618485538,84.8245150158982,0.640535831451416
3,4,0,81.4728407542329,97.3459055557272,0.695396661758423
3,5,0,83.8022310137573,91.9092987471975,0.822976350784302
3,6,0,84.3455709379625,100.229263364053,0.88630223274231
3,7,0,84.809618021685,103.016907974555,0.899389266967773
3,8,0,84.372468501561,97.1152399124091,0.90695595741272
3,9,0,84.3810494343598,100.932058072741,0.910451173782349
3,10,0,84.4061610920461,104.102565369705,0.903071641921997
4,-25,0,85.9649922983311,95.871508325996,0.439618587493896
4,-24,0,85.6343836206485,103.471546608082,0.435126781463623
4,-23,0,85.3370251638734,98.3250686317312,0.435475587844849
4,-22,0,84.9754462929547,103.783506062228,0.433530330657959
4,-21,0,83.099791506035,100.744338129319,0.433535814285278
4,-20,0,80.1725820225932,99.1372100399816,0.433457374572754
4,-19,0,75.4026703327429,93.318673379237,0.430326700210571
4,-18,0,68.2736990495964,86.9036740143797,0.425991535186768
4,-17,0,59.2656285273547,71.6191974819522,0.425977945327759
4,-16,0,49.6188802065615,61.2569232655736,0.423338413238525
4,-15,0,40.7321316461292,55.0434458997091,0.423855304718018
4,-14,0,34.3620956210852,42.5233536884367,0.426968097686768
4,-13,0,28.9322729378782,40.5505032848705,0.434213876724243
4,-12,0,26.3498227464585,32.2842561460078,0.45987606048584
4,-11,0,24.7118345014922,30.4383023466994,0.494673252105713
4,-10,0,22.0678508625984,28.9989241858037,0.570681571960449
4,-9,0,17.5913475630543,22.4162368128859,0.617605686187744
4,-8,0,14.74225569089,19.95538585128,0.680155277252197
4,-7,0,13.3495811517358,20.2364422004047,0.859833717346191
4,-6,0,11.6532329822429,15.4509803170011,1.16242003440857
4,-5,0,9.60623090743431,12.5444769968408,1.70883345603943
4,-4,0,8.64549913880509,12.2241560241235,2.29199624061584
4,-3,0,7.26544025239854,9.16727641469955,2.47500419616699
4,-2,0,9.94134426654671,13.5254001776705,1.83285737037659
4,-1,0,14.1009845882453,16.2662725305414,1.11139130592346
4,0,0,26.3953519131673,31.3464208704137,0.869513511657715
4,1,0,42.9182714757249,54.886527681152,0.824628353118896
4,2,0,59.1567701603945,67.6640216023424,0.737433195114136
4,3,0,74.9673176658532,93.0861477690329,0.63978123664856
4,4,0,82.1942603832172,91.5562482798366,0.691943168640137
4,5,0,83.5045844969534,99.4717306326377,0.828150510787964
4,6,0,84.1885573133324,95.5359909512999,0.888390302658081
4,7,0,84.2108859914615,94.1242677252641,0.898210287094116
4,8,0,84.4539562541083,98.8888184234547,0.903434276580811
4,9,0,84.5038034679291,100.806130252295,0.913661956787109
4,10,0,84.4348009260383,98.2056619806552,1.03443741798401
5,-25,0,85.7905689418159,95.4210908142683,0.440947771072388
5,-24,0,85.1957591220855,96.9855250061619,0.440567016601562
5,-23,0,84.6874472679264,103.095265771404,0.448779344558716
5,-22,0,83.0020589139964,93.0589900604351,0.435495853424072
5,-21,0,80.171322742151,90.2565270949045,0.428585767745972
5,-20,0,75.4295462321831,85.048648383466,0.431612253189087
5,-19,0,68.1572779358404,78.2922782656096,0.430737495422363
5,-18,0,59.2536416631505,73.1590638904651,0.426235675811768
5,-17,0,49.6586058692043,57.5929596111138,0.42708420753479
5,-16,0,40.6672542808585,47.702171528682,0.428628921508789
5,-15,0,34.5874582202658,42.1071612371615,0.431856632232666
5,-14,0,28.7207232939391,38.9899773626457,0.436255216598511
5,-13,0,26.5578414700913,32.2080363939581,0.460737705230713
5,-12,0,25.2278628665018,33.5298416458189,0.486436128616333
5,-11,0,23.2407989122176,30.1724878540823,0.563927888870239
5,-10,0,19.8543558072284,27.514630026997,0.616304159164429
5,-9,0,16.1054033212726,23.3514485796557,0.67696213722229
5,-8,0,13.9712051272136,20.0091159396048,0.847605228424072
5,-7,0,12.6564703243716,17.9025064301423,1.17735528945923
5,-6,0,13.0282975354314,20.4900458321461,1.92178964614868
5,-5,0,8.86937799632624,11.6520330612332,2.87768316268921
5,-4,0,9.48287295244942,12.5164707200154,3.88217258453369
5,-3,0,9.03645396665534,11.4312659355048,3.48416018486023
5,-2,0,9.35000452801298,11.8760280210056,2.13190317153931
5,-1,0,14.6795673187239,18.8908791289517,1.19516348838806
5,0,0,25.1566888228242,31.1238941976471,0.786001920700073
5,1,0,42.2163219886619,51.8339867142999,0.817158699035645
5,2,0,60.4724598695816,69.4171246595984,0.735175371170044
5,3,0,74.3008784240133,79.3190439149203,0.718385219573975
5,4,0,82.0730002528309,97.6684940584021,0.685111999511719
5,5,0,84.1160642443778,97.5277347336734,0.818569898605347
5,6,0,84.1436440864381,93.6216496042547,0.877121448516846
5,7,0,84.3690079428905,99.5023510431162,0.893778085708618
5,8,0,84.6507069215552,99.8664383979753,0.900848388671875
5,9,0,84.4399684670612,98.3856847721163,0.902412414550781
5,10,0,84.8694160530399,99.5159102303458,0.897140502929688
6,-25,0,85.2989824449305,99.3457474356436,0.439849853515625
6,-24,0,84.4662032865075,96.2527995366623,0.432897567749023
6,-23,0,82.9556836961223,99.0854113819568,0.431710243225098
6,-22,0,80.4348417407003,93.7347941016244,0.428553819656372
6,-21,0,75.4408188538,93.1711985202458,0.42890191078186
6,-20,0,67.960645077076,82.737404328494,0.424428939819336
6,-19,0,59.1710788182295,68.7763161665973,0.424510478973389
6,-18,0,49.6979127316748,57.5749822810991,0.422205209732056
6,-17,0,40.6854415743637,49.9338167952349,0.423774003982544
6,-16,0,34.1998937795795,41.2164910721862,0.42359447479248
6,-15,0,28.793213386455,39.7759240423745,0.425935506820679
6,-14,0,26.5949579143161,33.3847585139026,0.460932970046997
6,-13,0,25.5326011965766,31.5476179207903,0.477431774139404
6,-12,0,24.3422232134961,32.1923981225713,0.55094575881958
6,-11,0,21.3846854990679,27.4532125943237,0.603916883468628
6,-10,0,17.6332522919258,22.0500485484797,0.652109861373901
6,-9,0,14.6050026001364,20.2812667048699,0.817160129547119
6,-8,0,13.7533531749076,20.128090476033,1.24540376663208
6,-7,0,12.5277356288819,20.9963544754288,1.89887666702271
6,-6,0,11.935746178311,17.5769752053859,3.2162492275238
6,-5,0,8.55609476524726,11.4002628051859,4.89954233169556
6,-4,0,8.58498689650966,10.3535076727558,6.07792162895203
6,-3,0,9.81212130494057,12.7459286463163,4.60932660102844
6,-2,0,10.5322128606591,13.5158579991504,2.30868196487427
6,-1,0,15.3345574768538,18.721287674031,1.188227891922
6,0,0,25.6433032978268,29.8728722938943,0.763991832733154
6,1,0,40.9430985283774,48.9503391709034,0.79693341255188
6,2,0,58.7451718178167,68.6199518294688,0.707099199295044
6,3,0,74.9810129047351,87.5962289248919,0.617232322692871
6,4,0,82.3324753706403,97.8873821746934,0.671667337417603
6,5,0,83.5304598657326,95.9075175504234,0.801347255706787
6,6,0,84.2356990102296,95.5909013484995,0.851708650588989
6,7,0,84.1927206879771,97.361660745446,0.861125946044922
6,8,0,84.4874677590407,102.941520054295,0.870959997177124
6,9,0,84.2595598665156,97.7389681042022,0.865961074829102
6,10,0,84.7430852608284,103.513908441569,0.865260601043701
7,-25,0,84.6317390849084,100.484112490598,0.421683788299561
7,-24,0,83.1800113033922,101.997993976171,0.417814493179321
7,-23,0,80.3328552808267,93.5477343188648,0.415446519851685
7,-22,0,75.4318563524641,89.5999171238031,0.415718555450439
7,-21,0,68.2374461429371,88.3605822268468,0.411266088485718
7,-20,0,59.3954135451139,69.836787760039,0.415852546691895
7,-19,0,49.4973568007673,60.621227355216,0.405827045440674
7,-18,0,40.7309739091714,51.7961625688386,0.410523176193237
7,-17,0,34.2693152865515,44.6067074395195,0.420871257781982
7,-16,0,29.1076943257019,38.5088379358794,0.417386054992676
7,-15,0,26.6299793740169,32.7210168129501,0.439873456954956
7,-14,0,26.1715887926803,34.618221177829,0.483067989349365
7,-13,0,25.3066975814878,32.8752940397343,0.537270545959473
7,-12,0,23.3408177033751,29.6415398627083,0.602805614471436
