"Optimizer","Cost","Gamma","Time","Error"
"spg.1",31.9999997460062,-5.00000012902701,7.0486741065979,0.0455840455840456
"spg.1",32.0001142663272,-4.99999994953829,7.56559681892395,0.0512820512820512
"spg.1",31.9999963045122,-5.00000059604641,4.59876203536987,0.0484330484330485
"spg.1",32.0020978136213,-4.99956896095875,7.23813247680664,0.0455840455840456
"spg.1",31.9999408722158,-4.99997138978183,4.20362448692322,0.0512820512820512
"spg.1",32.0007527777086,-4.99969833976318,5.61169648170471,0.0541310541310541
"spg.1",31.999999971129,-5.00000000465661,4.42595052719116,0.0484330484330485
"spg.1",31.9994078720447,-5.00061035152588,3.70375156402588,0.0455840455840456
"spg.1",31.9995269775702,-5.00007629394029,3.23738861083984,0.0541310541310541
"spg.1",32,-5.00000238418503,12.5986678600311,0.0427350427350427
