"Optimizer","Cost","Gamma","Time","Error"
"hjkb.1",32.1323165893555,-5.18792724609375,22.1849820613861,0.0512820512820512
"hjkb.1",30.9838066101074,-3.57086181640625,38.370623588562,0.0341880341880342
"hjkb.1",30.2166557312012,-6.83206939697266,25.3380336761475,0.0455840455840456
"hjkb.1",31.7949600219727,-3.34111404418945,45.8594613075256,0.0370370370370371
"hjkb.1",31.7813110351562,-4.2227783203125,31.0690500736237,0.0484330484330485
"hjkb.1",31.3510208129883,-4.09228897094727,37.3657319545746,0.0398860398860398
"hjkb.1",30.4776306152344,-3.39580154418945,42.3680176734924,0.0455840455840456
"hjkb.1",32.8741073608398,-3.55334091186523,37.6829257011414,0.0398860398860398
"hjkb.1",31.9381866455078,-4.9783935546875,21.4085013866425,0.0455840455840456
"hjkb.1",30.3755912780762,-3.34136581420898,46.5258812904358,0.0427350427350427
