"Optimizer","Cost","Gamma","Time","Error"
"nmkb.1",183.790545869704,-9.08333045902689,6.97042846679688,0.0484330484330485
"nmkb.1",2.88319338578259,-4.940365739374,8.15485787391663,0.0398860398860398
"nmkb.1",18.2028389284604,-4.83604183687512,10.1692781448364,0.0427350427350427
"nmkb.1",32,-5,6.53862404823303,0.0427350427350427
"nmkb.1",18.6274650338721,-3.6016740606465,8.81011772155762,0.0341880341880342
"nmkb.1",3.86206116512859,-4.32358483415895,3.52156472206116,0.0484330484330485
"nmkb.1",29.8697257185369,-4.9005967984582,8.20012903213501,0.0455840455840456
"nmkb.1",37.900895702388,-7.71510821843966,9.6006441116333,0.0398860398860398
"nmkb.1",2.70669400897519,-4.77066355879793,7.8088960647583,0.0398860398860398
"nmkb.1",7.05908509878635,-4.54080619260995,9.33939743041992,0.0427350427350427
