"Optimizer","Cost","Gamma","Time","Error"
"SCA.1",1002.293266879,-3.14612302076691,31.6858904361725,0.0541310541310541
"SCA.1",1002.293266879,-3.14612302076691,31.3521239757538,0.0541310541310541
"SCA.1",1002.293266879,-3.14612302076691,31.1164839267731,0.0541310541310541
"SCA.1",1002.293266879,-3.14612302076691,31.081738948822,0.0541310541310541
"SCA.1",1002.293266879,-3.14612302076691,31.0718350410461,0.0541310541310541
"SCA.1",1002.293266879,-3.14612302076691,31.0727980136871,0.0541310541310541
"SCA.1",1002.293266879,-3.14612302076691,31.1010241508484,0.0541310541310541
"SCA.1",1002.293266879,-3.14612302076691,30.2005414962769,0.0541310541310541
"SCA.1",1002.293266879,-3.14612302076691,30.0270402431488,0.0541310541310541
"SCA.1",1002.293266879,-3.14612302076691,30.0045118331909,0.0541310541310541
