"Optimizer","Cost","Gamma","Time","Error"
"SCA.2",1042,-3.65267062274813,39.0376114845276,0.0455840455840456
"SCA.2",1042,-3.65267062274813,38.2688071727753,0.0455840455840456
"SCA.2",1042,-3.65267062274813,37.9485042095184,0.0455840455840456
"SCA.2",1042,-3.65267062274813,38.0099112987518,0.0455840455840456
"SCA.2",1042,-3.65267062274813,37.9699738025665,0.0455840455840456
"SCA.2",1042,-3.65267062274813,37.9034652709961,0.0455840455840456
"SCA.2",1042,-3.65267062274813,37.647271156311,0.0455840455840456
"SCA.2",1042,-3.65267062274813,37.8956868648529,0.0455840455840456
"SCA.2",1042,-3.65267062274813,37.1302192211151,0.0455840455840456
"SCA.2",1042,-3.65267062274813,37.033299446106,0.0455840455840456
