"Optimizer","Cost","Gamma","Time","Error"
"two.1",1018.96589675953,-3.70527710778957,20.489960193634,0.0626780626780626
"two.1",839.428626394435,-3.07359179055465,20.093316078186,0.056980056980057
"two.1",896.277323047378,-3.4289806240322,19.4242153167725,0.0455840455840456
"two.1",1023.9581301006,-2.35743158511744,20.9233937263489,0.0541310541310541
"two.1",633.248825377431,-3.46296658727506,19.3872537612915,0.0541310541310541
"two.1",745.018521853105,-3.39964940993294,17.3151018619537,0.0484330484330485
"two.1",634.237430098315,-3.03703010352325,19.3918371200562,0.0484330484330485
"two.1",919.469604228348,-3.51844974272648,19.5038464069366,0.0541310541310541
"two.1",655.016973331075,-3.28308070202739,19.7147243022919,0.0512820512820512
"two.1",805.231237678644,-3.34381116912243,18.6651270389557,0.0512820512820512
