"Optimizer","Cost","Gamma","Time","Error"
"optim.1",31.9999999695326,-5.28578112558392,14.1654686927795,0.0541310541310541
"optim.1",31.1774167883577,-4.60050974025931,11.8019292354584,0.0598290598290598
"optim.1",32.0197973938752,-5.00000000111471,11.6153471469879,0.0484330484330485
"optim.1",33.4264886213202,-5.02503487530417,11.6409831047058,0.0512820512820512
"optim.1",31.3955251511285,-3.99164166616123,22.2457249164581,0.0512820512820512
"optim.1",30.7960297487698,-4.57996687761299,16.6077442169189,0.0655270655270655
"optim.1",31.9999999950749,-5.00000000079437,8.83720541000366,0.0598290598290598
"optim.1",31.8324451540912,-4.91892507456027,11.6366412639618,0.0683760683760684
"optim.1",31.5828369847311,-5.07393591946385,13.0464060306549,0.0598290598290598
"optim.1",31.323223630436,-5,4.4101984500885,0.0626780626780626
