"Optimizer","Cost","Gamma","Time","Error"
"hjn.1",32,-4.9999,5.11398935317993,0.0427350427350427
"hjn.1",32,-4,6.31031537055969,0.0427350427350427
"hjn.1",31.999,-6.1,5.71362781524658,0.0455840455840456
"hjn.1",30.99,-5.1,5.94898653030396,0.0455840455840456
"hjn.1",32.1,-5,4.08724927902222,0.0427350427350427
"hjn.1",32.1,-5,4.13201451301575,0.0484330484330485
"hjn.1",33,-5,4.21892356872559,0.0455840455840456
"hjn.1",32,-6,4.06378388404846,0.0455840455840456
"hjn.1",32,-3.9999,8.17415237426758,0.0398860398860398
"hjn.1",32,-5.01,4.11908984184265,0.0455840455840456
