"Optimizer","Cost","Gamma","Time","Error"
"ALO.2",149.793879458727,-3.60110612480872,22.0649449825287,0.0512820512820512
"ALO.2",149.793879458727,-3.60110612480872,21.2861533164978,0.0512820512820512
"ALO.2",149.793879458727,-3.60110612480872,21.0965948104858,0.0512820512820512
"ALO.2",149.793879458727,-3.60110612480872,21.1186811923981,0.0512820512820512
"ALO.2",149.793879458727,-3.60110612480872,21.008287191391,0.0512820512820512
"ALO.2",149.793879458727,-3.60110612480872,21.0607531070709,0.0512820512820512
"ALO.2",149.793879458727,-3.60110612480872,21.0478546619415,0.0512820512820512
"ALO.2",149.793879458727,-3.60110612480872,21.0933372974396,0.0512820512820512
"ALO.2",149.793879458727,-3.60110612480872,20.7801873683929,0.0512820512820512
"ALO.2",149.793879458727,-3.60110612480872,20.6363906860352,0.0512820512820512
