"Optimizer","Nu","Iter","Depth","Error","Time"
"da.1",0.508489070441674,242,12,0.0655270655270655,2339.18383550644
"da.1",0.391868597316041,62,19,0.0598290598290598,2224.83757781982
"da.1",0.118986069489736,113,11,0.0797720797720798,1717.2088572979
"da.1",0.570456053517691,189,4,0.0769230769230769,2259.1971590519
"da.1",0.832629048878234,269,6,0.0769230769230769,2709.36809206009
"da.1",0.383766665706933,171,16,0.0769230769230769,2034.68173527718
"da.1",0.0325832435987286,131,7,0.0626780626780627,1688.5746152401
"da.1",0.773194706595968,248,11,0.0683760683760684,2483.00851726532
"da.1",0.259613639356103,286,10,0.0712250712250712,2916.504529953
"da.1",0.972242232212331,180,11,0.0683760683760684,2134.09220647812
