"Optimizer","Nu","Iter","Depth","Error","Time"
"ga.2",0.352009832859039,236,12,0.0569800569800569,10596.4138290882
"ga.2",0.0953034907579422,246,7,0.0569800569800569,9671.32655549049
"ga.2",0.104976043105125,179,13,0.0541310541310541,15463.2802791595
"ga.2",0.403753697872162,170,3,0.0569800569800569,9617.05259561539
"ga.2",0.191975086927414,151,9,0.0569800569800569,13492.841173172
"ga.2",0.1833606088657,133,13,0.0541310541310541,8767.01845765114
"ga.2",0.917566758394241,180,16,0.0512820512820513,8104.72529172897
"ga.2",0.211397260427475,86,13,0.0541310541310541,12481.8891849518
"ga.2",0.130079216495827,111,15,0.0512820512820513,13492.6321883202
"ga.2",0.395817771553993,173,5,0.0512820512820513,15608.4791278839
