"Optimizer","Nu","Iter","Depth","Error","Time"
"spg.1",0.699938888041944,100,2,0.0626780626780627,524.160879611969
"spg.1",0.700004577636783,100,2,0.0598290598290598,701.63259267807
"spg.1",0.7,100,2,0.0598290598290598,1836.74227023125
"spg.1",0.699782540009306,100,2,0.0655270655270655,1323.36973047256
"spg.1",0.699809087195718,100,2,0.0626780626780627,579.804345607758
"spg.1",0.699997367858951,100,2,0.0712250712250712,297.407423973083
"spg.1",0.699948565432772,100,2,0.0626780626780627,565.478799819946
"spg.1",0.699970848483199,100,2,0.0655270655270655,929.529729366302
"spg.1",0.700002288818392,100,2,0.0740740740740741,351.093069076538
"spg.1",0.699976091813981,100,2,0.0626780626780627,434.066612958908
